,Unnamed: 0,Unnamed: 0.1,year,ISO2 Code,FIMM_PA_x,month,couprisk,election,broad_reserves_ratio,broad_base_ratio,foreignassets_reserves_ratio,broad_reserves_ratio_12monthsdelta,broad_base_ratio_12monthsdelta,foreignassets_reserves_ratio_12monthsdelta,inflation,current_account_12monthsdelta,moneymarket_rate_12monthsdelta,moneymarket_rate_1monthdelta,GDP_12monthsdelta,goodsandservices_12monthsdelta,reserves,reserves_1monthdelta,commodities_index,exports,imports,imports_fx,EMP,exchange_change_12m,net_debt_12monthsdelta,lending_borrowing_12monthsdelta,lending_rate_12monthsdelta,claims_private_12monthsdelta,election_p,real_deviation_hp,exchange_change,time,threshold,prob1,prob2,prob3,prob4,prob5,pred,precrisis,ENDE_XDC_USD_RATE,dummy,missing_ratio,Forecast date,FIMM_PA_y
4615,4615,4615,01/01/2012,HU,-0.029806419,-1.552520682,-0.49120574,-0.402822732,-0.1398549,0.231199775,-0.514823958,0.014253444,-0.010252121,0.012109472,-0.096246133,0.026004502,-0.08362338,-0.051711017,-0.042200637,0.030708624,-0.015537685,-1.218513442,-0.144874292,-0.17578702,-0.052046607,-0.124376593,0.150763672,-0.050965041,-0.225895363,-0.270349246,0.632084149,-0.401716457,-0.403970468,-1.798516102,-0.075328237,2012,0.5,0.39322886,0.019127751,0.152047461,0.066804856,0.083850202,0.159720489,1,222.55,0,0.064516129,39:52.4,
4616,4616,4616,01/01/2012,ID,-0.027612888,-1.552520682,-0.310230042,-0.402822732,0.295614154,0.106376822,0.869683386,0.025118498,-0.013771091,0.030203522,-0.096741321,-0.117659237,-0.300461227,-0.348781438,-0.012895411,0.002309692,-0.015253271,-0.427312642,-0.273755845,0.045475962,-0.049882723,-0.125762819,0.147899529,-0.109650158,-0.081973795,0.712557438,-0.162758876,1.901873117,-0.403970468,2.07E-13,-0.007498897,2012,0.5,0.117514975,0.140672444,0.152047461,0.10601434,0.010797253,0.121400587,0,9000,0,0.096774194,39:52.4,4.73
4617,4617,4617,01/01/2012,IL,-0.029806419,-1.552520682,-0.442033051,-0.402822732,0.160151572,0.234995954,0.649437914,0.035474304,-0.010105638,0.039964811,-0.104230892,-0.044686004,-0.08362338,-0.051711017,-0.060544289,-2.049869288,-0.032004951,-0.418982296,-0.108606543,0.130591221,-0.049396075,-0.127557205,0.0227066,-0.103401089,-0.072595548,0.275333431,0.700548228,0.195038342,-0.403970468,-0.30991364,-0.02303062,2012,0.5,0.05998389,0.078491395,0.152047461,0.09103739,0.03186119,0.076504226,0,3.733,0,0.096774194,39:52.4,
4618,4618,4618,01/01/2012,IN,-0.025563119,-1.552520682,0.203895831,-0.402822732,-0.778939673,-0.751866829,-0.874947835,0.001513601,-0.016362695,0.007938904,-0.070950697,-0.003264324,0.226454741,-0.192076791,-0.041160493,0.022304742,-0.015216929,-0.534820085,-0.130686807,-0.368368918,-0.052591335,-0.129991047,-0.240430743,-0.0658704,-0.111447213,-0.025235105,1.210023034,-0.582457284,-0.403970468,2.07E-13,-0.067170484,2012,0.5,0.060098875,0.09814592,0.152047461,0.105894774,0.015398873,0.088046523,0,49.6825,0,0.322580645,39:52.4,9.15
4619,4619,4619,01/01/2012,KR,-0.028294599,-1.552520682,-0.046367869,-0.402822732,1.154411402,3.628923745,0.246176044,0.125473091,0.023770677,0.049698889,-0.096627234,0.018391485,0.44566225,-0.028192942,-0.067677735,0.019598415,-0.014984425,-0.27391497,-0.116496942,0.08915016,-0.051298999,-0.125885133,-0.086832722,-0.10569928,-0.053338881,0.026217426,0.455985004,0.005518567,-0.403970468,2.07E-13,-0.024743879,2012,0.5,0.13976139,0.173120616,0.152047461,0.13000917,0.047027208,0.147630393,0,1123.3,0,0.129032258,39:52.4,3.26
4620,4620,4620,01/01/2012,MX,-0.027580426,-1.552520682,-0.266068019,-0.402822732,0.124404822,0.483104766,1.03002852,0.015291143,-0.009234148,0.024817861,-0.100069404,0.125268101,-0.103882358,-0.043757096,-0.046825471,0.033629571,-0.014689695,-0.042353825,0.056624235,0.037056221,-0.051371382,-0.123194224,-0.622690346,-0.067958635,-0.084176481,0.090922882,-0.273620227,0.732525936,2.475428475,-1.154808518,-0.074336688,2012,0.5,0.05321538,0.022634046,0.152047461,0.066667944,0.004958677,0.04750579,0,12.9504,0,0.032258065,39:52.4,4.8
4621,4621,4621,01/01/2012,MY,-0.028419811,-1.552520682,-0.158066354,-0.402822732,0.340588745,1.844123036,0.740741501,0.020066967,-0.011887974,0.023494374,-0.101107713,-0.038022616,0.050609572,-0.038926023,-0.031721185,-0.002863515,-0.026929831,-0.160886823,-0.663838626,-0.104865273,-0.051779837,-0.126684112,-0.290151215,-0.108791019,0.188816491,-0.047924242,0.109850405,0.508598136,-0.403970468,-0.197702425,-0.04139125,2012,0.5,0.0600843,0.098623849,0.152047461,0.104575306,0.009468875,0.087761151,0,3.0455,0,0,39:52.4,2.99
4622,4622,4622,01/01/2012,NG,-0.029806419,-1.552520682,-0.145280191,-0.402822732,0.136974329,0.279815489,1.218078739,0.17902689,-0.01465662,0.243600378,-0.064941085,-0.001742071,-0.08362338,-0.051711017,-0.135099639,0.01432644,-0.015241929,-0.328923736,0.842404787,2.226077259,-0.059072974,-0.127562609,0.157369899,-0.084201093,-0.015755556,-0.240692578,0.248065339,-2.211168165,-0.403970468,0.216509392,0.002211411,2012,0.5,0.06464491,0.058765668,0.152047461,0.0971297,0.003257458,0.073513427,0,158.62,0,0.129032258,39:52.4,
4623,4623,4623,01/01/2012,PE,-0.027832937,-1.552520682,-0.304487199,-0.402822732,-0.257926453,0.197340211,0.71849631,0.037902511,-0.01359152,0.072592819,-0.094281583,0.037475091,0.523708515,-0.063136427,-0.075585756,0.021959716,-0.017381423,-0.071701948,-0.61793375,-0.372886665,-0.050863638,-0.12798991,-0.049064488,-0.12138926,-0.571008327,0.052908427,0.086426351,1.324547599,-0.403970468,2.07E-13,-0.002410979,2012,0.5,0.052682504,0.115849558,0.152047461,0.097461045,0.009437726,0.088664369,0,2.6895,0,0.064516129,39:52.4,4.2555
4624,4624,4624,01/01/2012,PH,-0.027660237,-1.552520682,0.23877381,-0.402822732,-0.052887688,0.141900531,1.172376831,0.014808406,-0.012728261,0.02971794,-0.094175975,-0.025524499,0.041701242,-0.08856209,-0.020148172,0.042290674,-0.014852119,-0.119381286,-0.262334607,-1.115762225,-0.052351975,-0.127693055,-0.171052855,-0.119458874,0.002363562,0.026217426,-0.828012228,0.84462337,-0.403970468,-0.609699224,-0.022354762,2012,0.5,0.0865474,0.050898979,0.152047461,0.07118413,0.004613454,0.069543502,0,42.946,0,0.064516129,39:52.4,4.6279
4625,4625,4625,01/01/2012,PK,-0.024526408,-1.552520682,0.714524903,-0.402822732,1.097459774,-0.140835733,0.253601104,0.07670649,-0.011425242,0.034211897,-0.066735755,-0.006571254,-0.172634309,-0.220045373,-0.089129748,0.042635084,-0.015249392,-0.462807287,-0.257126557,-0.811125491,-0.05050104,-0.122744472,0.264689035,-0.079171375,0.429565366,0.17759922,0.117756183,-0.297615223,-0.403970468,0.178938474,0.00460053,2012,0.5,0.09181915,0.151174973,0.152047461,0.11565855,0.013507339,0.119550892,0,90.3818,0,0.096774194,39:52.4,11.3855
4626,4626,4626,01/01/2012,PL,-0.027673639,-1.552520682,-0.501027048,-0.402822732,0.309642576,0.44028859,0.005287212,0.036522023,-0.010312011,0.024384424,-0.094392317,0.007964462,0.64727804,0.050363415,-0.089955516,0.034955546,-0.015826667,-0.630962608,-0.297678644,-0.145517081,-0.052907571,-0.124751766,-0.141980165,-0.051235564,-0.102245832,-0.096116326,0.055912597,0.760288393,-0.403970468,2.07E-13,-0.06267923,2012,0.5,0.42044127,0.151165941,0.152047461,0.12456033,0.019224607,0.232055846,1,3.2032,0,0.096774194,39:52.4,4.599
4627,4627,4627,01/01/2012,RU,-0.027487676,-1.552520682,-0.47385471,-0.402822732,-0.067647709,-0.075915274,1.375899552,0.04927137,-0.010567134,0.095735939,-0.083695883,0.003746498,0.709189998,0.026042619,-0.037651175,0.02223192,-0.015290786,-0.502658018,0.362330964,1.00415031,-0.052591335,-0.129991047,-0.182529514,-0.094762517,-0.053338881,0.026217426,-0.087822768,1.599423703,-0.403970468,2.07E-13,-0.056882666,2012,0.5,0.49693024,0.127278185,0.152047461,0.12104964,0.025042421,0.248419356,1,30.3647,0,0.161290323,39:52.4,5
4628,4628,4628,01/01/2012,TH,-0.028220399,-1.552520682,0.977427062,2.482481548,0.179429446,1.348908082,0.995552423,0.103433991,-0.005911902,0.123503209,-0.096532913,0.003886462,1.657456979,-0.00662311,-0.070835332,-0.037371082,-0.01352982,-0.416483187,-0.801323703,-0.842609174,-0.052918894,-0.127079727,0.040973729,-0.108114665,0.42034558,0.026217426,1.058945475,0.916734004,-0.403970468,2.07E-13,-0.020444161,2012,0.5,0.087261684,0.144191212,0.152047461,0.1134291,0.068520483,0.114960665,0,31.0433,0,0.064516129,39:52.4,3.42
4629,4629,4629,01/01/2012,TR,-0.029806419,-1.552520682,-0.263903744,-0.402822732,0.983206691,0.117355129,-0.54182089,0.040929144,-0.014842997,0.012267759,-0.070234954,-0.006469112,-0.08362338,-0.051711017,-0.023685909,0.011467738,-0.015520174,-0.115750009,-0.117696167,0.366800341,-0.051585195,-0.123588405,-0.51066464,-0.054936667,-0.741988951,0.865077441,0.055912597,3.081244627,-0.403970468,2.07E-13,-0.066122686,2012,0.5,0.0898045,0.254383348,0.152047461,0.38808843,0.086584139,0.244092094,0,1.76825,0,0.161290323,39:52.4,
4630,4630,4630,01/01/2012,UY,-0.02609643,-1.552520682,-0.393974824,-0.402822732,-0.028033353,0.496082371,1.930750037,0.014355342,-0.012971201,0.035814024,-0.075608125,-0.042060643,0.243183639,-0.054079319,-0.057153896,-0.475452884,-0.015157162,-0.530392116,-0.319088835,0.240377945,-0.052488648,-0.127336174,0.163005571,-0.107977126,1.337664528,2.695317473,0.172781375,1.2790091,-0.403970468,0.164156938,-0.01442356,2012,0.5,0.102902174,0.188952461,0.152047461,0.4871173,0.004679016,0.259657309,0,19.611,0,0.032258065,39:52.4,8
4631,4631,4631,01/01/2012,ZA,-0.027348551,-1.552520682,-0.196717026,-0.402822732,1.78828514,2.13121953,1.995655161,0.050595215,-0.00047757,0.039822386,-0.086619572,0.000529333,-0.161507206,-0.051711017,0.088554378,0.036522385,-0.015623593,-0.290162724,-0.37376792,-0.119053261,-0.04945852,-0.123178774,-0.228382509,-0.064541972,0.431505685,0.065277427,0.055912597,-0.125058405,-0.403970468,-0.580309786,-0.04451731,2012,0.5,0.5511962,0.061484469,0.152047461,0.09687176,0.045132688,0.236517483,1,7.7804,0,0.032258065,39:52.4,5.3
4632,4632,4632,01/02/2012,AR,-0.02517357,-1.265593085,-0.385129917,2.482481548,-0.778939673,-0.751866829,-0.874947835,0.001513601,-0.016362695,0.007938904,-0.117381121,0.011543031,-0.041485304,-0.388903563,0.01496882,0.00263789,-0.002089547,0.020093416,-0.357408026,0.166478001,-0.051205141,-0.125938897,-0.023635168,-0.063466742,0.201725328,0.085530761,4.55348594,-0.582457284,-0.403970468,2.07E-13,0.008802409,2012,0.5,0.06797195,0.096226498,0.152047461,0.113847464,0.008635038,0.092681971,0,4.355,0,0.35483871,39:52.4,9.99
4633,4633,4633,01/02/2012,BR,-0.024751348,-1.265593085,-0.389657094,-0.402822732,1.176145208,0.250059032,0.615600445,0.035796136,-0.01021204,0.023123074,-0.085054342,-0.005355069,-0.051830916,-0.218661224,-0.039883518,0.060932376,0.006613683,-0.149822126,-0.408177191,-0.116495122,-0.0505802,-0.128382065,-0.192018452,-0.094250517,0.054743883,0.026217426,0.242611683,1.645921808,-0.403970468,1.329515053,-0.02770004,2012,0.5,0.6064337,0.436425168,0.152047461,0.5118787,0.054313876,0.518245862,0,1.7024,0,0.096774194,39:52.4,10.90045453
4634,4634,4634,01/02/2012,CL,-0.027381014,-1.265593085,-0.382203619,-0.402822732,0.957859504,1.808911351,0.483300257,0.019499145,-0.008486564,0.016110197,-0.095360657,-0.119869732,0.865240406,-0.066225029,-0.034997426,-0.010411572,-0.015032186,0.800324181,-1.546936638,-0.681709893,-0.051094409,-0.125510536,-0.792054913,-0.104630129,0.423393742,-0.240692578,2.813499339,0.899043162,-0.403970468,0.121852522,-0.023681466,2012,0.5,0.10932694,0.24318565,0.152047461,0.23141849,0.1643147,0.194643692,0,477.41,0,0.064516129,39:52.4,5.23
4635,4635,4635,01/02/2012,CN,-0.029806419,-1.265593085,-0.535021432,-0.402822732,-0.778939673,-0.751866829,-0.874947835,0.001513601,-0.016362695,0.007938904,-0.097362234,-0.008879488,-0.08362338,-0.051711017,-0.022380487,0.0297343,-0.020250909,-0.296374077,-0.126013333,0.160702857,-0.051235102,-0.128546348,0.094791002,-0.128054152,-0.053338881,0.026217426,0.618731801,-0.582457284,-0.403970468,-0.033145222,-0.003105442,2012,0.5,0.0695249,0.096717016,0.152047461,0.101510346,0.0063822,0.089250754,0,6.2919,0,0.322580645,39:52.4,
4636,4636,4636,01/02/2012,CO,-0.027580537,-1.265593085,-0.390452393,-0.402822732,0.902580379,0.165704355,0.751251497,0.11962065,-0.012015079,0.074295672,-0.098908146,-0.021966437,0.740568213,0.106557681,-0.037461052,-0.019443568,-0.015238664,-0.245638014,-0.174600119,1.11661477,-0.051083822,-0.125792292,-0.115534933,-0.140903463,-0.38591981,-0.534293584,1.707102723,1.551173826,-0.403970468,0.279967293,-0.02603191,2012,0.5,0.13679278,0.237288559,0.152047461,0.39543492,0.039743917,0.256505418,0,1767.83,0,0.129032258,39:52.4,4.79976
4637,4637,4637,01/02/2012,CZ,-0.029263833,-1.265593085,-0.510050936,-0.402822732,0.691560024,-0.075116751,1.542582716,-0.849734838,0.005048086,-0.805080729,-0.105685153,0.034638873,-0.141387561,0.014548603,-0.108694754,0.045719916,-0.016598052,-0.424352782,-0.244258556,-0.071944891,-0.052119763,-0.121617464,-0.051072693,-0.081460434,0.727789918,0.263470764,-0.145601861,-0.013964195,-0.403970468,-0.002793634,-0.03306996,2012,0.5,0.4773029,0.092641563,0.152047461,0.101994306,2.38E-07,0.223979593,1,18.479,0,0.096774194,39:52.4,1.17
4638,4638,4638,01/02/2012,EG,-0.029806419,-1.265593085,0.660096006,2.482481548,3.618085737,0.015382679,2.997093205,-0.011347887,-0.017982731,0.001359147,-0.069908285,-0.006571254,-0.08362338,-0.051711017,0.030473083,0.01432644,0.037086766,-1.49943324,-0.07397461,-0.610906047,-0.050832008,-0.11860588,0.92100186,-0.094472271,0.037521904,0.048459927,0.504134096,0.072640185,2.475428475,2.07E-13,0.000432016,2012,0.5,0.099849835,0.067346137,0.152047461,0.09772423,0.125267022,0.088306734,0,6.0209,0,0.193548387,39:52.4,
4639,4639,4639,01/02/2012,HU,-0.029806419,-1.265593085,-0.491990323,-0.402822732,-0.133237653,0.095922666,-0.456256266,0.015963741,-0.013786764,0.013382324,-0.097141762,-0.099276895,-0.08362338,-0.051711017,-0.086708473,0.025194212,-0.015415249,0.175620362,-0.184198189,-0.382235379,-0.052405797,-0.125570962,-0.444680868,-0.06009863,-0.225895363,-0.270349246,0.578993598,-0.521649794,-0.403970468,-0.215041442,-0.032442148,2012,0.5,0.25767738,0.075758467,0.152047461,0.098357856,0.005429769,0.143931233,1,215.33,0,0.129032258,39:52.4,
4640,4640,4640,01/02/2012,ID,-0.027696363,-1.265593085,-0.347488661,-0.402822732,0.350966523,0.088211381,0.838908221,0.02743147,-0.013870586,0.030777475,-0.098557468,-0.098851799,-0.343789937,-0.196697712,-0.017617379,-0.004922612,-0.015259944,-0.235690796,-0.274816446,-0.190455044,-0.050722709,-0.125626183,0.15117876,-0.091648371,-0.081973795,0.712557438,-0.171771093,1.775856489,-0.403970468,2.07E-13,0.009444444,2012,0.5,0.07271433,0.142523671,0.152047461,0.10562301,0.009347607,0.106953669,0,9085,0,0.161290323,39:52.4,4.55
4641,4641,4641,01/02/2012,IL,-0.029806419,-1.265593085,-0.450012557,-0.402822732,0.193335581,0.262224123,0.678861702,0.039793805,-0.006793775,0.043479154,-0.106916307,0.035676466,-0.08362338,-0.051711017,-0.057064229,-0.095621124,0.018857108,-0.198586017,-0.122292089,-0.164501442,-0.052378648,-0.127740287,0.12188107,-0.086615313,-0.072595548,0.275333431,0.612771441,0.137758107,-0.403970468,-0.176051582,0.008840075,2012,0.5,0.04981485,0.090568522,0.152047461,0.10100022,0.005412047,0.080461197,0,3.766,0,0.161290323,39:52.4,
4642,4642,4642,01/02/2012,IN,-0.025122557,-1.265593085,-0.452885959,-0.402822732,-0.778939673,-0.751866829,-0.874947835,0.001513601,-0.016362695,0.007938904,-0.085138181,0.000747007,0.04589328,0.343855295,-0.044657969,0.025146001,-0.013432834,-0.550230055,-0.127371646,-0.368368918,-0.052591335,-0.129991047,0.172287548,-0.064864594,-0.111447213,-0.025235105,0.903685079,-0.582457284,-0.403970468,2.07E-13,-0.014928798,2012,0.5,0.058537617,0.101559562,0.152047461,0.105814785,0.009429935,0.088637321,0,48.9408,0,0.387096774,39:52.4,10.1
4643,4643,4643,01/02/2012,KR,-0.028294599,-1.265593085,-0.068935213,-0.402822732,1.176977379,3.447088082,0.281273089,0.207233299,0.020031149,0.078587567,-0.096709368,0.031010346,0.344848205,-0.051711017,-0.067789138,0.020284043,-0.015206529,-0.238732242,-0.096680114,-0.044532461,-0.051030349,-0.125617192,0.048886366,-0.11093383,-0.053338881,0.026217426,0.290059283,0.071538949,-0.403970468,2.07E-13,-0.004095077,2012,0.5,0.22085431,0.177346418,0.152047461,0.12853691,0.027627546,0.175579213,0,1118.7,0,0.129032258,39:52.4,3.26
4644,4644,4644,01/02/2012,MX,-0.027580426,-1.265593085,-0.274703595,-0.402822732,0.143957623,0.379912472,1.033602538,0.016910178,-0.009005606,0.026436365,-0.098398835,0.008849387,-0.109564104,-0.051711017,-0.057281009,0.03082704,-0.056162015,0.071588414,0.054875824,-0.045579419,-0.05173545,-0.123775566,-0.168780168,-0.077536633,-0.084176481,0.090922882,-0.29119203,0.920750552,2.475428475,0.023626044,-0.005598283,2012,0.5,0.04926938,0.079243561,0.152047461,0.08437911,0.002139606,0.070964015,0,12.8779,0,0.096774194,39:52.4,4.8
4645,4645,4645,01/02/2012,MY,-0.028419811,-1.265593085,-0.489891568,-0.402822732,0.394734422,1.680054342,0.775761784,0.023155456,-0.012378114,0.025621879,-0.102645588,-0.036636564,0.050609572,-0.051711017,-0.030583009,-0.003399568,0.061856618,-0.249534155,-0.750116806,-0.171240657,-0.051523594,-0.126309485,-0.027492912,-0.114944097,0.188816491,-0.047924242,-0.015125655,0.565227768,-0.403970468,0.307035753,-0.014940076,2012,0.5,0.08522336,0.162696033,0.152047461,0.12700018,0.009470425,0.124973192,0,3,0,0.064516129,39:52.4,2.99
4646,4646,4646,01/02/2012,NG,-0.029806419,-1.265593085,-0.079288837,-0.402822732,0.194006876,0.185459703,1.315669279,0.082373216,-0.014681556,0.113705088,-0.066019228,-0.002842733,-0.08362338,-0.051711017,-0.125181277,0.01432644,-0.014972077,0.007298576,0.836317518,1.718051757,-0.049205688,-0.127251475,-0.13929622,-0.088772629,-0.015755556,-0.240692578,0.335682133,-1.081256836,-0.403970468,-0.281981482,-0.007313075,2012,0.5,0.05605528,0.049043183,0.152047461,0.08272067,0.004936258,0.062606377,0,157.46,0,0.193548387,39:52.4,
4647,4647,4647,01/02/2012,PE,-0.027839105,-1.265593085,-0.307625777,-0.402822732,-0.236020445,0.114921795,0.696572424,0.031462437,-0.012774154,0.058300836,-0.093787155,0.029441707,0.514098308,-0.063618441,-0.047806462,0.026335814,-0.001192817,-0.158694118,-0.585656089,0.438764659,-0.050190307,-0.127942769,-0.008524924,-0.124080161,-0.571008327,0.052908427,0.085703689,1.38683456,-0.403970468,2.07E-13,-0.004647704,2012,0.5,0.05605239,0.125700032,0.152047461,0.101380676,0.010865072,0.0943777,0,2.677,0,0.129032258,39:52.4,4.2422
4648,4648,4648,01/02/2012,PH,-0.02763589,-1.265593085,-0.365790547,-0.402822732,-0.011768609,0.092646317,1.18026799,0.018502881,-0.013070369,0.034379905,-0.096686418,-0.018800258,0.059112046,-0.008490284,-0.015926438,0.026637129,-0.015911318,-0.301625549,-0.244914115,-1.119235431,-0.053217692,-0.127845471,0.107493368,-0.117604663,0.002363562,0.026217426,-0.553818867,0.921624216,-0.403970468,-0.298625908,-0.001909375,2012,0.5,0.08598762,0.07578629,0.152047461,0.08367488,0.004764492,0.081816263,0,42.864,0,0.129032258,39:52.4,4.6804
4649,4649,4649,01/02/2012,PK,-0.024827752,-1.265593085,0.595312046,-0.402822732,1.191980946,-0.116201926,0.253372057,0.100375968,-0.010915814,0.040818903,-0.068933838,-0.006571254,-0.293193923,-0.269153493,-0.089129748,0.041295695,-0.015249392,-0.440787165,-0.280365468,-0.825448999,-0.051033698,-0.121422214,0.264257719,-0.075589171,0.429565366,0.17759922,0.083624289,-0.204534833,-0.403970468,0.053601725,0.006442669,2012,0.5,0.09181915,0.142140657,0.152047461,0.1127193,0.011633448,0.115559702,0,90.9641,0,0.161290323,39:52.4,10.7357
4650,4650,4650,01/02/2012,PL,-0.027844762,-1.265593085,-0.501201447,-0.402822732,0.397939019,0.46165259,0.040912176,0.041798801,-0.055665619,0.026151867,-0.094492182,0.009759107,0.436366408,-0.357399969,-0.105332483,0.03700971,-0.076014331,-0.20220295,-0.257152609,-0.232806958,-0.052775389,-0.125263675,-0.256977942,-0.072331795,-0.102245832,-0.096116326,0.055912597,0.745271672,-0.403970468,2.07E-13,-0.040646853,2012,0.5,0.35060495,0.147361487,0.152047461,0.11396468,0.019507155,0.203977038,1,3.073,0,0.161290323,39:52.4,4.23
4651,4651,4651,01/02/2012,RU,-0.027302176,-1.265593085,-0.459766707,-0.402822732,0.052728093,-0.113423357,1.544427276,0.12762541,-0.009106029,0.221069976,-0.08705608,0.008681295,1.043933424,0.253083236,-0.058992749,0.022911886,-0.027637742,-0.374508609,0.309725672,0.35512849,-0.052591335,-0.129991047,-0.18826266,-0.106332727,-0.053338881,0.026217426,0.151736175,1.867908059,-0.403970468,2.07E-13,-0.046580404,2012,0.5,0.47997123,0.150385884,0.152047461,0.16490254,0.033274064,0.265086551,1,28.9503,0,0.161290323,39:52.4,5.4
4652,4652,4652,01/02/2012,TH,-0.028345611,-1.265593085,-0.297689785,-0.402822732,0.230806934,1.214781239,1.075625931,-0.42757044,-0.003283183,-0.473598483,-0.099838372,0.003026243,0.973461124,-0.352494819,-0.061226171,-0.040686402,-0.006116193,-0.308299616,-0.743037584,-0.608137537,-0.050100331,-0.126574707,-0.035697515,-0.110183272,0.42034558,0.026217426,0.940458843,0.998803865,-0.403970468,2.07E-13,-0.021070569,2012,0.5,0.07899665,0.170705809,0.152047461,0.15807581,0.001149361,0.13592609,0,30.3892,0,0.129032258,39:52.4,3.15
4653,4653,4653,01/02/2012,TR,-0.029806419,-1.265593085,-0.300770057,-0.402822732,1.200500831,0.17916837,-0.465873988,0.127276838,-0.014387548,0.02303799,-0.06544549,-0.008897765,-0.08362338,-0.051711017,-0.055876025,0.004296715,-0.090554247,-1.073872851,-0.127978094,-0.153348767,-0.052541365,-0.122296272,0.519378282,-0.061077053,-0.741988951,0.865077441,0.055912597,2.533189071,-0.403970468,2.07E-13,-0.015014845,2012,0.5,0.07341185,0.264671399,0.152047461,0.41304705,0.082258029,0.250376765,0,1.7417,0,0.225806452,39:52.4,
4654,4654,4654,01/02/2012,UY,-0.026067468,-1.265593085,-0.395714897,-0.402822732,-0.008279392,0.552154171,1.89071903,0.012385507,-0.011090063,0.030605184,-0.074632356,-0.04081277,0.253652786,-0.02196914,-0.070415681,-0.290321812,-0.01913307,0.163997498,-0.23421293,0.191352254,-0.053773929,-0.127306121,-0.313910891,-0.111940272,1.337664528,2.695317473,0.194928434,1.149251835,-0.403970468,0.040482816,-0.016470348,2012,0.5,0.09681957,0.166073937,0.152047461,0.4446921,0.003175831,0.235861871,0,19.288,0,0.096774194,39:52.4,8.062451312
4655,4655,4655,01/02/2012,ZA,-0.027334639,-1.265593085,-0.153517998,-0.402822732,1.931085203,2.014809649,2.040769938,0.06095026,-0.003878485,0.045089371,-0.085964633,0.016926161,-0.075645384,-0.030145386,0.089000711,0.007987533,-0.012354628,-0.199964346,-0.345245698,-0.481524936,-0.051242938,-0.124791415,-0.291291486,-0.072947071,0.431505685,0.065277427,0.055912597,-0.052052943,-0.403970468,0.303714213,-0.044907717,2012,0.5,0.56998426,0.142097872,0.152047461,0.117307335,0.050255344,0.276463155,1,7.431,0,0.096774194,39:52.4,5.33
4656,4656,4656,01/03/2012,AR,-0.025340519,-0.978665488,-0.383232799,2.482481548,-0.778939673,-0.751866829,-0.874947835,0.001513601,-0.016362695,0.007938904,-0.117381121,-0.002191421,-0.102396739,-0.189005725,0.058837115,0.012533911,-0.015770522,-0.17965078,-0.240867462,-0.088645149,-0.051488965,-0.126357701,0.048275956,-0.066202739,0.201725328,0.085530761,3.001840138,-0.582457284,-0.403970468,2.07E-13,0.000918485,2012,0.5,0.06714173,0.088181111,0.152047461,0.11191815,0.005982962,0.08908033,0,4.359,0,0.35483871,39:52.4,9.63
4657,4657,4657,01/03/2012,BR,-0.024879862,-0.978665488,-0.384686466,-0.402822732,1.061857071,0.297198932,0.428939254,0.027179361,-0.008226019,0.018500413,-0.086472782,-0.002772791,-0.11345772,-0.148570027,-0.037271262,0.067182095,0.054646045,-0.061698262,-0.316705908,-0.134875215,-0.050678191,-0.128481757,0.555712483,-0.045872667,0.054743883,0.026217426,0.066147275,1.641921678,-0.403970468,0.48604029,0.076950188,2012,0.5,0.1580384,0.301913766,0.152047461,0.4543837,0.051170538,0.30477862,0,1.8334,0,0.096774194,39:52.4,10.62333454
4658,4658,4658,01/03/2012,CL,-0.027464488,-0.978665488,-0.382115957,-0.402822732,1.052841828,2.303561417,0.391240016,0.021477121,0.011964007,0.015955671,-0.096305593,-0.096047123,0.698598486,-0.182836651,-0.060312601,-0.004610298,-0.01528308,-0.926964881,-1.323072171,-0.383224599,-0.050836131,-0.125550844,0.736794571,-0.098533311,0.423393742,-0.240692578,2.172871702,0.825584083,-0.403970468,-0.072350847,0.02586875,2012,0.5,0.11942847,0.253838508,0.152047461,0.38178122,0.194829405,0.251682733,0,489.76,0,0.064516129,39:52.4,5.05
4659,4659,4659,01/03/2012,CN,-0.029806419,-0.978665488,-0.544066444,-0.402822732,-0.778939673,-0.751866829,-0.874947835,0.001513601,-0.016362695,0.007938904,-0.094808481,-0.024538338,-0.08362338,-0.051711017,-0.006014145,0.004556332,-0.013424626,0.108907158,-0.144148945,-0.390408433,-0.054344261,-0.128893928,-0.147494257,-0.126498537,-0.053338881,0.026217426,0.618731801,-0.582457284,-0.403970468,0.258477181,0.000381443,2012,0.5,0.08011798,0.123393312,0.152047461,0.1108816,0.00606113,0.104797629,0,6.2943,0,0.322580645,39:52.4,
4660,4660,4660,01/03/2012,CO,-0.027593918,-0.978665488,-0.388581433,-0.402822732,0.858700641,0.22580611,0.629997837,0.100959774,-0.011160088,0.061030778,-0.099743279,-0.009583532,0.734745643,-0.074614592,-0.009386321,-0.029846981,-0.015250352,-0.094665198,-0.37446356,0.724301644,-0.050601836,-0.125892173,0.058106218,-0.13173515,-0.38591981,-0.534293584,1.240387137,1.431056947,-0.403970468,0.485586014,0.009520146,2012,0.5,0.08223719,0.280982753,0.152047461,0.45572177,0.035362095,0.27298057,0,1784.66,0,0.129032258,39:52.4,4.770906
