BCAXF_BP6_USD,FIGB_PA,credit_government,credit_private,debt_service,House_prices,gdp_growth,credit_growth,inflation,stock_growth,credit_gap,house_gap,house_growth,Country_AT,Country_BE,Country_DE,Country_DK,Country_ES,Country_FI,Country_FR,Country_GB,Country_GR,Country_IE,Country_IT,Country_LU,Country_NL,Country_PT,Country_SE,three_year
3286.228599,5.33,46.2,121.9,15.4,95.52455737,0.056153673,0.085485307,0.033958305,0.259770008,128.6590965,97.50356025,-0.012387085,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2717.174572,5.23,62,137.8,16.5,66.21095863,0.030418901,0.032983508,0.019131683,0.174881839,139.6022207,,0.010686147,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
-11643.5781,5.076,40.7,142.6,15.7,72.16033141,0.018014202,0.062593145,0.013711152,-0.020480307,146.7317114,,0.070322277,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
-2942.328494,5.793333333,107.8,53.3,,103.5625786,0.03686619,0.20045045,0.040598923,-0.368945146,58.75716202,,0.104239487,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
,5.333333333,36.3,128,,122.0450832,0.085967567,0.000781861,0.065679926,0.204716748,137.691086,,0.082672905,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
-1079.298873,5.476666667,113.1,78.6,10.2,85.75944401,0.032519701,0.042440318,0.026734749,0.283327681,82.97909896,96.65876668,0.038898784,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
-33.8637619,5.43,7.5,127.6,,,0.06896681,-0.024464832,0.035234137,0.053567026,,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4157.428,5.226666667,55.3,218.3,25.2,110.5510921,0.030335724,0.026810913,0.028802311,0.121597454,210.3522559,,0.085052849,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
-3313.164899,5.463333333,56.2,141.3,16.8,136.5203956,0.037845126,0.080275229,0.037055838,0.069889876,142.2382123,,0.034173388,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3939.336905,5.093333333,53.6,153.6,19.2,63.06858597,0.035392662,0.041355932,0.0108552,0.122857034,157.6225958,64.57541512,0.044593131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
,5.07,71.6,126.6,,82.90039951,0.02877343,0.047146402,0.027806956,0.00267761,123.564668,,-0.008085139,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,5.133333333,119.2,146.1,16.2,65.16042959,0.018552559,0.061002179,0.021840874,0.015275933,138.263272,,-0.016774758,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2109.695072,5.03,54.1,155.6,23,90.75910246,0.011916396,0.009079118,0.023916968,0.130878379,168.9246486,,0.017454988,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
-8879.141431,5.08,59.1,119.3,14.1,79.68861853,0.043263507,0.110800745,0.037900707,-0.130853612,126.3255973,,-0.00904615,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3244.550122,4.993333333,45.2,121.7,15.9,94.38230928,0.040095735,0.068481124,0.028198984,-0.368676226,129.0575103,97.5038246,-0.00329713,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6348.630803,4.903333333,61.5,139.3,16.8,67.92372864,0.029195672,0.045011253,0.013062836,-0.082650606,140.1696669,,0.020523807,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
-5260.598516,4.791633333,38.5,146.6,16,71.99605051,0.023862458,0.073992674,0.012362637,-0.061772449,147.8764126,,0.038642811,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
-2629.795807,5.326666667,108.1,55.3,,105.4538195,0.060749921,0.196969697,0.033161299,-0.395399461,59.86871735,,0.089587423,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
,4.986666667,34.5,127.9,,120.3374115,0.075932741,-0.038345865,0.053375912,0.116612677,140.3604855,,0.020639874,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
12.92501875,5.163333333,114.1,79.1,10.1,86.07254586,0.035822824,0.046296296,0.028955164,-0.067093878,83.74065853,96.91862339,0.029656423,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
878.901275,5.023333333,7.3,139.6,,,0.028279056,0.094901961,0.028849828,-0.248746784,,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2699.482488,4.893333333,54.3,214.6,25.4,108.9109672,0.027771283,0.008458647,0.039512173,-0.082545222,211.6008868,,0.018076532,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
-3260.237651,5.13,56,145.3,17.6,137.4304491,0.015090301,0.066030814,0.047931117,-0.164824544,144.0948799,,0.035081275,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4620.558061,4.833333333,53.6,152.7,19.2,63.16485649,0.029080329,0.043745728,0.015183879,-0.246378046,158.5808325,64.91712293,0.029518714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
,5.256666667,71.8,126.6,,80.79173067,0.012965539,0.024271845,0.030821816,0.028002978,124.1831928,,-0.03222681,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,5.306666667,118.6,148.3,16.5,65.7635105,0.012699713,0.060801144,0.029467639,-0.026460246,139.5986631,,-0.000883585,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1115.584401,5.273333333,53.6,157.7,22.8,90.16437473,0.006491136,0.039551747,0.02542759,0.027471981,170.3330198,,0.003473896,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
-6953.344755,5.29,58.4,122.4,14.4,80.26893739,0.03784488,0.092857143,0.041374083,-0.104655524,128.2909536,,0.013107917,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1448.613491,5.216666667,44,122.1,15.4,88.25917247,0.034997073,0.058058925,0.031243701,-0.413114631,129.480079,97.50933736,-0.099681389,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1176.269435,5.12,61.8,141.2,16.9,69.03418319,0.019303117,0.04670126,0.020506181,-0.140873507,140.7488946,,0.034372208,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
-12381.23642,5.085733333,37.5,147.7,15.7,73.51718161,0.019861082,0.058022923,0.0176951,-0.083149112,149.0166724,,0.04232971,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
-2127.396241,5.47,105.8,57.2,,110.2364987,0.047621181,0.172131148,0.036856595,-0.325354265,61.00578604,,0.071789381,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
,5.2,32.6,129.3,,119.5715557,0.063468773,0.009367681,0.054910714,0.153827096,143.0858204,,0.000553153,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
-812.3140177,5.376666667,113.7,80.1,10.1,86.87371117,0.025485154,0.051181102,0.030527587,-0.120157255,84.5137032,97.1847189,0.028843508,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
209.055251,5.166666667,7.3,150,,,0.019637833,0.172791243,0.029987717,-0.316166052,,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1039.168631,5.136666667,55.5,214.8,25.1,110.4580887,0.029430978,0.0032695,0.043917416,-0.124224598,212.8476905,,0.01683786,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
-3876.350076,5.353333333,56.5,147.3,18.1,135.9815358,0.02810166,0.065846599,0.045973364,-0.204817593,145.9583689,,0.009036647,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2684.067948,5.193333333,52.8,154.7,19.9,62.51332497,0.013245091,0.055972696,0.027243221,-0.308091929,159.5648825,65.27008471,0.00284053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
,5.156666667,72.1,127.6,,82.70929732,0.005156312,-0.012383901,0.026090154,0.000413058,124.7966374,,0.031004214,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,5.213333333,120.1,149.1,16.5,66.28866627,0.005203383,0.047786367,0.025257619,-0.094151349,140.9404805,,0.018000554,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1369.381015,5.183333333,55.1,160.4,22.7,89.96857006,0.013196863,0.025575448,0.023967384,-0.114422593,171.7686655,,-0.003624281,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
-5450.370537,5.216666667,58,125.4,15,81.53851285,0.038040837,0.080103359,0.036426631,-0.222272654,130.270033,,0.033273708,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2955.695714,5.13,43.7,120.4,15.2,89.48788058,0.023695116,-0.00660066,0.025311455,-0.523104442,129.9272012,97.51998903,-0.053723049,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
7259.313982,5.013333333,62.6,141.9,16.9,68.913161,0.018404068,0.035766423,0.017767976,-0.275646864,141.3399751,,0.020652271,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
-7440.380644,5.0589,37.1,149,15.8,74.68159784,0.032545634,0.052259887,0.0176951,-0.184959442,150.1512628,,0.072136098,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
-1252.178421,5.383333333,105.2,58.4,,110.7519514,0.038849908,0.140625,0.037711592,-0.357383773,62.16737606,,0.070974657,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
,5.083333333,32.4,128.1,,120.190639,0.028780244,-0.014615385,0.046194457,0.100772129,145.8663608,,0.000819289,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3253.049391,5.28,112.5,80.3,10.1,87.84922912,0.015243864,0.055190539,0.027990604,-0.260073005,85.29767862,97.45654121,0.029035842,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
193.9900006,4.843333333,7.3,161.8,,,0.015213107,0.270015699,0.02748233,-0.40543154,,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3213.877477,5.043333333,53.6,214.2,24.7,111.9355579,0.022122968,-0.008333333,0.042777433,-0.246695943,214.0928025,,0.018715369,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
-2357.614558,5.25,58.1,150.2,18.4,135.6383388,0.014440865,0.078248385,0.041582387,-0.321451231,147.8260759,,0.010556735,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3687.215698,5.28,54.4,156.3,20,62.45013973,0.012503147,0.046885466,0.028368704,-0.367539822,160.5747509,65.63406685,-0.005082611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
,4.833333333,69.8,129.6,,80.57262744,0.005034696,0.013291634,0.021365276,-0.027779572,125.4046316,,-0.010022774,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,4.87,116.1,151.3,16.6,66.82683373,-0.003278541,0.042729152,0.022201827,-0.128958642,142.2883759,,0.013264049,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
253.4119318,4.83,51.4,164.7,22.8,89.38665134,0.001814201,0.06052801,0.020232472,-0.214224899,173.2303757,,-0.014728027,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
-6268.466952,4.88,57.2,127.6,15.3,83.8782458,0.038383882,0.076793249,0.028068343,-0.151802415,132.2603132,,0.052828648,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4428.487008,4.833333333,43.9,117.5,14.2,90.38370443,0.006693314,-0.03609516,0.01850202,-0.397497233,130.3992183,97.53564696,-0.053817082,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6181.171059,4.72,61.6,142.8,16.8,69.56445403,0.012740222,0.03628447,0.01404832,-0.261702106,141.9429832,,0.050648646,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
-11360.72998,4.781733333,36.7,151,15.7,73.70666065,0.036994515,0.058906031,0.013525699,-0.180072327,151.2789457,,0.021429076,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
-3393.729519,5.033333333,110.2,60.5,,113.9141095,0.020961034,0.135084428,0.027379958,-0.300818228,63.35246603,,0.099954357,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
,4.776666667,33.5,134.3,,116.1869943,0.044956512,0.04921875,0.040798611,-0.071874365,148.7012704,,-0.047999385,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3656.083689,4.936666667,113.5,82.4,10.2,89.22851736,0.002729867,0.048346056,0.023990639,-0.301516582,86.09199643,97.73355254,0.040451211,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
392.4847498,4.403333333,7.6,171,,,0.037616854,0.340125392,0.020371706,-0.384384328,,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2861.438692,4.756666667,52.3,216.2,24.6,113.3996688,0.01414966,-0.009619789,0.040019308,-0.276773241,215.3363734,,0.02576706,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
-3178.554161,4.896666667,59.4,152.6,18.3,134.4050672,0.020109931,0.079971691,0.039478485,-0.234923729,149.6954076,,-0.015494596,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3974.093954,5.123333333,53.4,161.5,20.9,62.21335216,0.008286093,0.051432292,0.025374138,-0.265005586,161.6104055,66.00882887,-0.013560377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
,5.18,72.6,128.8,,80.99993147,0.012422686,0.017377567,0.019659314,0.012139087,126.0068268,,-0.022924715,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3341.586903,5.2,116.5,150.2,16.7,68.05960329,0.004768791,0.028062971,0.027350055,-0.046563425,143.6420641,,0.044492857,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
640.2579583,5.206666667,50.5,163.5,22.8,89.33476584,0.00128406,0.050771208,0.025032369,-0.161455001,174.7168532,,-0.015693595,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
-7593.672232,5.166666667,55,129.7,15.1,87.32540152,0.025088801,0.087175189,0.025038289,-0.120952533,134.2592346,,0.095832794,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2667.20508,5.16,41.7,124.8,14.2,84.9531205,0.003412881,0.025472473,0.019641298,-0.161719746,130.8963985,97.55615843,-0.099904197,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5947.399085,5.053333333,61.5,143.2,16.7,70.40374928,0.006205989,0.027997128,0.021518305,-0.176503436,142.5579982,,0.036511845,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
-6352.857313,5.0208,35.8,152.2,15.8,76.22902074,0.018400138,0.038199181,0.017639077,-0.136156871,152.398474,,0.058794478,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
-2725.088927,5.35,103.7,60.8,,117.0700732,0.023228436,0.099457505,0.039599826,-0.217880026,64.56000546,,0.110154888,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
,5.213333333,32.3,134.6,,117.0912763,0.054229451,0.052384676,0.048072759,-0.093817693,151.5895758,,-0.026975279,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
-143.761871,5.25,114.1,82.5,10.1,90.43772588,-0.011952661,0.042983565,0.024078954,-0.211916392,86.89602968,98.01519111,0.050715126,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1064.736107,4.97,7.3,173.8,,,0.027761799,0.244985673,0.022179674,-0.311366534,,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4081.434581,5.086666667,52,215.7,24.3,113.9803727,0.000848148,0.005125815,0.037750552,-0.182929253,216.5785544,,0.046546327,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
-2857.485016,5.206666667,58.1,157.1,18.5,132.4327839,0.022125149,0.081211287,0.033623061,-0.217282394,151.5637893,,-0.03636505,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3158.925544,5.42,50.1,160,20.8,62.31486363,0.006944135,0.047806156,0.02670672,-0.164015118,162.6717808,66.39412231,-0.013456737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
,5.313333333,72.5,129.2,,80.6106721,0.015242964,0.020537125,0.017851371,0.05241567,126.6029068,,-0.002241053,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3412.488048,5.33,116.1,149.8,16.9,69.5287196,0.016736015,0.010114633,0.013432323,-0.0108736,145.0013292,,0.057253773,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1166.340419,5.363333333,51.4,163,22.5,89.49308095,0.017062266,0.033608117,0.02258202,-0.139175757,176.2267344,,-0.007445222,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
-6275.35136,5.31,55.4,131.1,15,91.10599944,0.031373698,0.071078431,0.034256387,-0.119100727,136.2642015,,0.135009412,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1874.450115,5.326666667,42,123.2,14.9,98.28008387,0.024886878,0.009009009,0.013886222,-0.29946169,131.4189103,97.58135285,0.113539603,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1335.063622,5.203333333,62.9,143.1,16.5,71.81902559,0.012408776,0.013456091,0.016247186,-0.177605969,143.1851059,,0.04034005,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
-15864.21047,5.200333333,36.6,154.1,15.6,80.07053494,0.033766185,0.043331077,0.012929113,-0.129447461,153.5085985,,0.089140432,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
-2764.702201,5.466666667,104.1,62.4,,115.4802427,0.059402954,0.090909091,0.035094893,-0.260584507,65.7889219,,0.047568129,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
,5.356666667,32.6,136.4,,119.3785786,0.051842552,0.05491106,0.045704613,-0.150370872,154.5301923,,-0.001613905,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
-3123.979365,5.356666667,114.3,83.6,10.3,91.76900484,0.001269623,0.043695381,0.02272074,-0.185175908,87.70912295,98.30087387,0.05634954,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1022.853097,5.143333333,7.2,173.1,,,0.069171396,0.154,0.01916643,-0.276392808,,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
-860.0131429,5.236666667,53,214.1,24.3,115.3944531,0.003219989,-0.003258845,0.033502408,-0.169897169,217.8195038,,0.044689931,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
-3400.7941,5.35,58.9,156.3,18.3,131.5546835,0.014279371,0.061099796,0.034097804,-0.151327123,153.4286684,,-0.032554805,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3807.182885,5.633333333,49.1,160.5,19.6,63.15799286,0.030521454,0.03749192,0.019803458,-0.179690298,163.7588108,66.78968924,0.010312488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
,4.8,73.8,129.3,,81.80583909,0.02235611,0.013322884,0.017157651,-0.026108259,127.1925768,,-0.010923297,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2127.854527,4.83,117.4,149,16.6,70.66580004,0.021784723,-0.000670691,0.012659852,-0.17669032,146.366006,,0.066031405,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1210.936034,4.916666667,54,165.3,22.6,89.11419878,0.002719469,0.030548628,0.023017903,-0.209609216,177.7585696,,-0.009496331,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
-5646.311359,4.806666667,55.3,131.6,15.2,92.49917867,0.025926537,0.049441786,0.023859067,-0.165143512,138.2725831,,0.134423176,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3335.897007,4.84,43.1,122.4,14.4,92.72740722,0.013535328,0.016611296,0.013477114,-0.20474825,131.9668752,97.61102811,0.03620073,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6648.776714,4.696666667,64.1,142.6,16.3,73.51172165,0.016166088,0.004933051,0.01774398,-0.259206896,143.824397,,0.066729788,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
-7693.379359,4.749766667,37.3,158.9,16,85.10903967,0.02694934,0.066442953,0.013820776,-0.211360315,154.6080685,,0.139625318,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
231.5683089,4.963333333,107.2,62.9,,119.6176231,0.038176434,0.077054795,0.034686717,-0.184506121,67.03811384,,0.080049802,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
,4.86,33.3,136.3,,121.7506845,0.063272529,0.06401249,0.042893188,-0.263744875,157.5219044,,0.012979758,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3524.781679,4.853333333,115.2,83.4,10.2,93.19381536,0.011212196,0.03860523,0.024075708,-0.227452875,88.53058688,98.58999881,0.060838169,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
-98.32947396,4.633333333,7.2,174.8,,,0.038557782,0.080346106,0.019582211,-0.353569888,,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3026.019661,4.733333333,52.6,216.5,24.4,116.7373077,0.00618742,0.010737628,0.032104637,-0.292996098,219.0593727,,0.042897448,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
-2134.20931,4.866666667,61.7,158.8,18.3,130.5869226,0.009142689,0.057256991,0.036288704,-0.141167161,155.2875354,,-0.037241803,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3516.018305,5.156666667,51.3,160.4,21.3,64.6319948,0.027351658,0.026231606,0.018411467,-0.284705627,164.8714086,67.1952615,0.034937553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
,4.563333333,71.5,129.4,,80.15322635,0.015885927,-0.00154321,0.017764794,0.014419563,127.7755624,,-0.005205255,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2740.251975,4.586666667,115.4,148.2,16.2,71.77355391,0.027478862,-0.020489095,0.012570012,-0.21170312,147.7359665,,0.074022962,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
442.8751454,4.736666667,51.8,164.2,22.1,89.52462053,-0.002207231,-0.003035823,0.026349341,-0.197218404,179.3108069,,0.00154351,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
-6750.318928,4.553333333,55.2,134.2,15.2,95.05386525,0.02674422,0.051724138,0.039387967,-0.195249351,140.2817086,,0.133236209,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4200.097672,4.596666667,43.6,119.7,13.9,92.49418627,0.024339818,0.018723404,0.015899267,-0.23477229,132.5403514,97.64498384,0.023350247,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3719.769291,4.486666667,64.6,143.1,16.2,73.74383119,0.010761516,0.00210084,0.021454843,-0.272835286,144.4759616,,0.060079206,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
-10251.49112,4.606066667,37.5,158.6,16,90.10720362,0.021124507,0.050331126,0.016459075,-0.223719036,155.6956378,,0.222511003,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
-4337.371442,4.71,110.6,64.2,,117.4831157,0.036089361,0.061157025,0.03585999,-0.285529553,68.30645367,,0.031330677,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
,4.61,31.8,134.1,,124.5072844,0.067084281,-0.001489203,0.047956631,-0.228348204,160.5633566,,0.071611201,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
-3648.672488,4.683333333,112.4,85.3,10.4,94.77299155,0.009352632,0.035194175,0.027714315,-0.204982684,89.35970043,98.88194761,0.062137917,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
115.6174688,4.063333333,7.2,180.5,,,0.018246729,0.055555556,0.022045921,-0.288219994,,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4784.94765,4.5,52.7,216.3,24.3,117.274696,-0.001349192,0.000462535,0.028268849,-0.296217768,220.2982838,,0.034171416,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
-2961.050869,4.603333333,63.8,162.6,18.5,130.8669268,-0.013965365,0.065530799,0.039918323,-0.21614328,157.1379026,,-0.026324457,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1970.410276,5.003333333,52.8,162.7,19.9,65.69429208,0.01846961,0.007430341,0.021515227,-0.315001612,166.0094623,67.61056189,0.055951653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
,4.086666667,74.2,128.6,,79.33573092,0.006440075,-0.001552795,0.017673458,0.00138466,128.3516049,,-0.020545703,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1178.305629,4.18,117.6,147.2,16,72.42428343,0.013144121,-0.019973369,0.015709918,-0.315702665,149.1111028,,0.064130261,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1295.203837,4.3,54.1,169.1,22.1,88.67091385,0.011868644,0.034250765,0.027368421,-0.257703387,180.8817982,,-0.00743106,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
-10614.52114,4.096666667,53.8,134.9,15.1,97.99274273,0.036430459,0.040092521,0.03753196,-0.217329956,142.288856,,0.122156223,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1827.91691,4.133333333,44.8,120.2,13.7,90.42769387,0.010925301,-0.036858974,0.016106186,-0.361247806,133.139323,97.68300749,0.064442287,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5752.199024,4.11,66.8,144.1,16.2,76.90221624,0.011663206,0.006284916,0.023662635,-0.348743357,145.1398803,,0.092302853,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
-1001.65072,4.3091,37,156,15.8,92.65022138,0.039794625,0.024967148,0.015111111,-0.288773141,156.7700933,,0.215419278,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
-3931.742148,4.31,105.4,64.5,,116.2273364,0.059195649,0.060855263,0.038498963,-0.338207518,69.5927818,,-0.007198567,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
,4.14,31.7,128.2,,127.0728487,0.0214722,-0.047548291,0.049173554,-0.237740251,163.6530296,,0.085246081,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
-6538.630414,4.243333333,114.3,85.4,10.2,96.50384934,0.005256227,0.035151515,0.027195454,-0.260123409,90.19570294,99.17608844,0.067075144,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
163.9145467,3.573333333,6.9,195.8,,,-0.009161082,0.126582278,0.024746485,-0.369607257,,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4279.674724,4.056666667,53.6,216.9,24.1,118.5652291,0.006588041,0.005563282,0.024279338,-0.412009368,221.5363398,,0.040224964,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
-2733.311632,4.13,66.6,170.2,18.8,131.3907459,-0.018243564,0.083386378,0.039431163,-0.213682644,158.9773095,,-0.007868429,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3961.672893,4.58,52.2,160.8,20.5,65.71765246,0.032945367,0.005,0.029851483,-0.363954519,167.1728254,68.03530678,0.054606375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
,3.923333333,77,128.9,,78.92780067,0.010006254,-0.002321981,0.011798539,0.010497472,128.9204588,,-0.020876534,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6593.71939,3.993333333,117.9,150.1,16.2,73.2524174,0.004342488,0.00200267,0.013762439,-0.268070387,150.4913107,,0.053556254,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3617.561466,3.863333333,64.5,132.6,13.1,106.4176641,-0.013880725,0.00990099,0.00789475,-0.373646623,123.1538661,,-0.017620809,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1921.441386,4.116666667,54.2,171,21.9,88.88885605,-0.01099716,0.049079755,0.022916667,-0.140381589,182.4697787,,-0.006751638,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
-7985.476825,3.92,54.6,136.9,15.4,103.2129643,0.027463487,0.044241037,0.02859397,-0.144568663,144.291256,,0.132888777,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
