;year;ISO2 Code;ENDE_XDC_USD_RATE;exchange_change;exchange_change_12m;pred;precrisis;<0.1;>0.1;>0.2;>0.3;>0.4;>0.5;>0.6;>0.7;>0.8;>0.9;;;;;;;;;;;;;
16556;01/08/2018;BR;4.1347;-0.026172442;0.314063245;0.019834718;0;-0.026172442;;;;;;;;;;;;;;;;;;;;;;
16557;01/08/2018;CD;1628.1435;0.000778141;0.046377562;0.019595856;0;0.000778141;;;;;;;;;;;;;;;;;;;;;;
16558;01/08/2018;CL;675.38;-0.014136893;0.074829715;0.06269311;0;-0.014136893;;;;;;;;;;;;;;;;;;;;;;
16559;01/08/2018;CO;3027.39;-0.023554458;0.030744717;0.030232454;0;-0.023554458;;;;;;;;;;;;;;;;;;;;;;
16560;01/08/2018;CR;572.605;-1.76E-05;-0.003584697;0.012622803;0;-1.76442E-05;;;;;;;;;;;;;;;;;;;;;;
16561;01/08/2018;CZ;22.089;-0.022582669;0.000724867;0.02104233;0;-0.022582669;;;;;;;;;;;;;;;;;;;;;;
16562;01/08/2018;DO;49.7805;0.004873115;0.043955583;0.009617633;0;0.004873115;;;;;;;;;;;;;;;;;;;;;;
16563;01/08/2018;DZ;117.8824;0.000233695;0.063103101;0.018184064;0;0.000233695;;;;;;;;;;;;;;;;;;;;;;
16564;01/08/2018;EG;17.84916667;-0.000871893;0.013604322;0.0121615;0;-0.000871893;;;;;;;;;;;;;;;;;;;;;;
16565;01/08/2018;ET;27.4849;0.00396888;0.179751215;0.028748298;0;0.00396888;;;;;;;;;;;;;;;;;;;;;;
16566;01/08/2018;GH;4.7241;0.037873093;0.073805519;0.031353787;0;0.037873093;;;;;;;;;;;;;;;;;;;;;;
16567;01/08/2018;GT;7.57387;-0.001086461;0.038676056;0.014324496;0;-0.001086461;;;;;;;;;;;;;;;;;;;;;;
16568;01/08/2018;HR;6.34886;-0.001426953;0.02358951;0.017826501;0;-0.001426953;;;;;;;;;;;;;;;;;;;;;;
16569;01/08/2018;HU;279.76;-0.028504573;0.087164342;0.08756737;0;-0.028504573;;;;;;;;;;;;;;;;;;;;;;
16570;01/08/2018;ID;14711;0.000624826;0.101865029;0.010566704;0;0.000624826;;;;;;;;;;;;;;;;;;;;;;
16571;01/08/2018;IL;3.604;0.003835616;0.002224694;0.006976202;0;0.003835616;;;;;;;;;;;;;;;;;;;;;;
16572;01/08/2018;IN;70.9255;0.000459349;0.107944338;0.030590257;0;0.000459349;;;;;;;;;;;;;;;;;;;;;;
16573;01/08/2018;IQ;1182;0;-0.001689189;0.010908809;0;0;;;;;;;;;;;;;;;;;;;;;;
16574;01/08/2018;IR;42000;0.034749941;0.264755481;0.014458625;0;0.034749941;;;;;;;;;;;;;;;;;;;;;;
16575;01/08/2018;KE;100.6455556;-0.006349992;-0.02421657;0.02206757;0;-0.006349992;;;;;;;;;;;;;;;;;;;;;;
16576;01/08/2018;KR;1112.9;0.003768506;-0.013211562;0.038017534;0;0.003768506;;;;;;;;;;;;;;;;;;;;;;
16577;01/08/2018;KZ;363.43;0.016477073;0.078299312;0.26227257;0;;0.016477073;0.016477073;;;;;;;;;;;;;;;;;;;;
16578;01/08/2018;LK;161.473;0.009173692;0.056518468;0.04119337;0;0.009173692;;;;;;;;;;;;;;;;;;;;;;
16579;01/08/2018;MA;9.4183;-0.008252632;0.001733674;0.015456338;0;-0.008252632;;;;;;;;;;;;;;;;;;;;;;
16580;01/08/2018;MM;1512;0.017081851;0.111764706;0.03261148;0;0.017081851;;;;;;;;;;;;;;;;;;;;;;
16581;01/08/2018;MX;19.0659;-0.074982673;0.066564108;0.014164699;0;-0.074982673;;;;;;;;;;;;;;;;;;;;;;
16582;01/08/2018;MY;4.1075;0.005447567;-0.037943553;0.025061011;0;0.005447567;;;;;;;;;;;;;;;;;;;;;;
16583;01/08/2018;NG;306.15;0.000490597;0.000980873;0.046772707;0;0.000490597;;;;;;;;;;;;;;;;;;;;;;
16584;01/08/2018;PH;53.434;-0.004839132;0.04432631;0.013331958;0;-0.004839132;;;;;;;;;;;;;;;;;;;;;;
16585;01/08/2018;PK;124.246;0.02220083;0.180269253;0.055020582;0;0.02220083;;;;;;;;;;;;;;;;;;;;;;
16586;01/08/2018;PL;3.6808;-0.025614316;0.027524985;0.031281106;0;-0.025614316;;;;;;;;;;;;;;;;;;;;;;
16587;01/08/2018;PY;5834.38;0.005468458;0.031811831;0.033313163;0;0.005468458;;;;;;;;;;;;;;;;;;;;;;
16588;01/08/2018;RU;68.0821;0.000382431;0.159227047;0.014024204;0;0.000382431;;;;;;;;;;;;;;;;;;;;;;
16589;01/08/2018;SD;17.99998775;0;1.693254254;0.12477237;1;;0;;;;;;;;;;;;;;;;;;;;;
16590;01/08/2018;SG;1.3684;-0.002271062;0.007361602;0.020490913;0;-0.002271062;;;;;;;;;;;;;;;;;;;;;;
16591;01/08/2018;TH;32.742;0.004284353;-0.014148543;0.017913543;0;0.004284353;;;;;;;;;;;;;;;;;;;;;;
16592;01/08/2018;TR;6.41205;0.06003252;0.861749078;0.31453878;1;;0.06003252;0.06003252;0.06003252;;;;;;;;;;;;;;;;;;;
16593;01/08/2018;TZ;2274.91203;0.002160064;0.017911843;0.005355863;0;0.002160064;;;;;;;;;;;;;;;;;;;;;;
16594;01/08/2018;UA;28.279437;0.021613667;0.10554904;0.010501456;0;0.021613667;;;;;;;;;;;;;;;;;;;;;;
16595;01/08/2018;UG;3759.99;-0.04591266;0.044331432;0.01249587;0;-0.04591266;;;;;;;;;;;;;;;;;;;;;;
16596;01/08/2018;UY;32.339;-0.029015445;0.122102706;0.027273549;0;-0.029015445;;;;;;;;;;;;;;;;;;;;;;
16598;01/08/2018;VN;22678;0.000838852;0.010470971;0.018906947;0;0.000838852;;;;;;;;;;;;;;;;;;;;;;
16599;01/08/2018;ZA;14.7175915;-0.049792596;0.125895749;0.06492207;0;-0.049792596;;;;;;;;;;;;;;;;;;;;;;
16600;01/09/2018;AF;75.5794;-0.003220727;0.104569575;0.016282005;0;-0.003220727;;;;;;;;;;;;;;;;;;;;;;
16601;01/09/2018;AO;294.4683799;0.075154574;0.774745165;0.19328834;0;;0.075154574;;;;;;;;;;;;;;;;;;;;;
16602;01/09/2018;AR;41.15;0.335516739;1.378612717;0.3708761;1;;0.335516739;0.335516739;0.335516739;;;;;;;;;;;;;;;;;;;
16603;01/09/2018;AZ;1.7;0;-0.000117633;0.021138161;0;0;;;;;;;;;;;;;;;;;;;;;;
16604;01/09/2018;BD;83.75;0;0.036509901;0.01534002;0;0;;;;;;;;;;;;;;;;;;;;;;
16605;01/09/2018;BG;1.6896;0.007320732;0.019920319;0.021387538;0;0.007320732;;;;;;;;;;;;;;;;;;;;;;
16606;01/09/2018;BR;4.0033;0.101323815;0.263907306;0.016595094;0;0.101323815;;;;;;;;;;;;;;;;;;;;;;
16607;01/09/2018;CD;1630.6483;0.00074373;0.040706728;0.014061877;0;0.00074373;;;;;;;;;;;;;;;;;;;;;;
16608;01/09/2018;CL;661.5;0.05728017;0.038706132;0.03880837;0;0.05728017;;;;;;;;;;;;;;;;;;;;;;
16609;01/09/2018;CO;2989.58;0.052741574;0.016493997;0.025408763;0;0.052741574;;;;;;;;;;;;;;;;;;;;;;
16610;01/09/2018;CR;582.46;0.010330834;0.019659332;0.01478406;0;0.010330834;;;;;;;;;;;;;;;;;;;;;;
16611;01/09/2018;CZ;21.967;0.012606583;-0.001636141;0.008416061;0;0.012606583;;;;;;;;;;;;;;;;;;;;;;
16612;01/09/2018;DO;49.8591;0.002115735;0.044386166;0.004289025;0;0.002115735;;;;;;;;;;;;;;;;;;;;;;
16613;01/09/2018;DZ;118.1587;0.001529281;0.043733774;0.034200486;0;0.001529281;;;;;;;;;;;;;;;;;;;;;;
16614;01/09/2018;EG;17.8575;0.001681707;0.014291681;0.010269833;0;0.001681707;;;;;;;;;;;;;;;;;;;;;;
16615;01/09/2018;ET;27.5889;0.00418702;0.179748903;0.018473174;0;0.00418702;;;;;;;;;;;;;;;;;;;;;;
16616;01/09/2018;GH;4.7776;0.006348124;0.087201893;0.028034968;0;0.006348124;;;;;;;;;;;;;;;;;;;;;;
16617;01/09/2018;GT;7.697;0.011998143;0.047326304;0.012342551;0;0.011998143;;;;;;;;;;;;;;;;;;;;;;
16618;01/09/2018;HR;6.402773;0.003370191;0.007671829;0.010020952;0;0.003370191;;;;;;;;;;;;;;;;;;;;;;
16619;01/09/2018;HU;278.76;0.020947376;0.056909953;0.026601028;0;0.020947376;;;;;;;;;;;;;;;;;;;;;;
16620;01/09/2018;ID;14929;0.020675779;0.10650756;0.014632692;0;0.020675779;;;;;;;;;;;;;;;;;;;;;;
16621;01/09/2018;IL;3.627;-0.016375546;0.027769906;0.009190228;0;-0.016375546;;;;;;;;;;;;;;;;;;;;;;
16622;01/09/2018;IN;72.5474;0.033796941;0.110047862;0.014099449;0;0.033796941;;;;;;;;;;;;;;;;;;;;;;
16623;01/09/2018;IQ;1182;0;-0.001689189;0.010908809;0;0;;;;;;;;;;;;;;;;;;;;;;
16624;01/09/2018;IR;42000;-0.046970728;0.24241976;0.01678982;0;-0.046970728;;;;;;;;;;;;;;;;;;;;;;
16625;01/09/2018;KE;100.9555556;0.002362575;-0.022195916;0.033211615;0;0.002362575;;;;;;;;;;;;;;;;;;;;;;
16626;01/09/2018;KR;1109.3;-0.005184589;-0.031517374;0.026742127;0;-0.005184589;;;;;;;;;;;;;;;;;;;;;;
16627;01/09/2018;KZ;363.07;0.048254975;0.064128491;0.12617514;0;;0.048254975;;;;;;;;;;;;;;;;;;;;;
16628;01/09/2018;LK;169.2383;0.011046987;0.105422464;0.088842295;0;0.011046987;;;;;;;;;;;;;;;;;;;;;;
16629;01/09/2018;MA;9.451;-0.000350259;0.004517192;0.015031965;0;-0.000350259;;;;;;;;;;;;;;;;;;;;;;
16630;01/09/2018;MM;1560;0.058082575;0.147058824;0.018349644;0;0.058082575;;;;;;;;;;;;;;;;;;;;;;
16631;01/09/2018;MX;18.8986;0.027728216;0.042393822;0.010369874;0;0.027728216;;;;;;;;;;;;;;;;;;;;;;
16632;01/09/2018;MY;4.1405;0.011574929;-0.020579539;0.013747162;0;0.011574929;;;;;;;;;;;;;;;;;;;;;;
16633;01/09/2018;NG;306.35;0.000817261;0.001962388;0.046772707;0;0.000817261;;;;;;;;;;;;;;;;;;;;;;
16634;01/09/2018;PH;54.251;0.003210484;0.062224659;0.023539595;0;0.003210484;;;;;;;;;;;;;;;;;;;;;;
16635;01/09/2018;PK;124.2374;5.80E-05;0.178475301;0.081139624;0;5.79529E-05;;;;;;;;;;;;;;;;;;;;;;
16636;01/09/2018;PL;3.6754;0.00896357;0.006435006;0.018231671;0;0.00896357;;;;;;;;;;;;;;;;;;;;;;
16637;01/09/2018;PY;5895.39;0.017525624;0.042218089;0.033313163;0;0.017525624;;;;;;;;;;;;;;;;;;;;;;
16638;01/09/2018;RU;65.5906;0.084446604;0.130542997;0.023965174;0;0.084446604;;;;;;;;;;;;;;;;;;;;;;
16639;01/09/2018;SD;17.99998775;0;1.693254254;0.12477237;1;;0;;;;;;;;;;;;;;;;;;;;;
16640;01/09/2018;SG;1.3671;0.004772744;0.006404594;0.011443772;0;0.004772744;;;;;;;;;;;;;;;;;;;;;;
16641;01/09/2018;TH;32.4066;-0.01703128;-0.028823677;0.011527089;0;-0.01703128;;;;;;;;;;;;;;;;;;;;;;
16642;01/09/2018;TR;5.9956;0.311418579;0.686383709;0.2624782;0;;0.311418579;0.311418579;;;;;;;;;;;;;;;;;;;;
16643;01/09/2018;TZ;2277.459356;0.001577128;0.017737561;0.005355863;0;0.001577128;;;;;;;;;;;;;;;;;;;;;;
16644;01/09/2018;UA;28.298262;0.056969195;0.067009604;0.011519101;0;0.056969195;;;;;;;;;;;;;;;;;;;;;;
16645;01/09/2018;UG;3822.14;0.015823657;0.060797984;0.012792006;0;0.015823657;;;;;;;;;;;;;;;;;;;;;;
16646;01/09/2018;UY;33.214;0.058455798;0.1472488;0.03241091;0;0.058455798;;;;;;;;;;;;;;;;;;;;;;
16648;01/09/2018;VN;22714;0.000397018;0.010858923;0.018906947;0;0.000397018;;;;;;;;;;;;;;;;;;;;;;
16649;01/09/2018;ZA;14.18375336;0.12473306;0.051016124;0.03985745;0;0.12473306;;;;;;;;;;;;;;;;;;;;;;
16650;01/10/2018;AF;75.8695;0.040064402;0.11169152;0.01707106;0;0.040064402;;;;;;;;;;;;;;;;;;;;;;
16651;01/10/2018;AO;307.9022734;0.06580419;0.855699338;0.08427034;0;0.06580419;;;;;;;;;;;;;;;;;;;;;;
16652;01/10/2018;AR;35.85;0.121253406;1.031161473;0.11250779;1;;0.121253406;;;;;;;;;;;;;;;;;;;;;
16653;01/10/2018;AZ;1.7;0;-0.000117633;0.02374119;0;0;;;;;;;;;;;;;;;;;;;;;;
16654;01/10/2018;BD;83.85;0;0.036873625;0.015369244;0;0;;;;;;;;;;;;;;;;;;;;;;
16655;01/10/2018;BG;1.7281;0.00649312;0.028263715;0.011779631;0;0.00649312;;;;;;;;;;;;;;;;;;;;;;
16656;01/10/2018;BR;3.7171;-0.031779815;0.134542014;0.008391795;0;-0.031779815;;;;;;;;;;;;;;;;;;;;;;
16657;01/10/2018;CD;1632.4604;0.001538439;0.03683703;0.014061877;0;0.001538439;;;;;;;;;;;;;;;;;;;;;;
16658;01/10/2018;CL;693.31;-0.020551393;0.089270845;0.04403543;0;-0.020551393;;;;;;;;;;;;;;;;;;;;;;
16659;01/10/2018;CO;3202.44;-0.012489306;0.063424807;0.027702369;0;-0.012489306;;;;;;;;;;;;;;;;;;;;;;
16660;01/10/2018;CR;606.97;0.017210817;0.066019179;0.020596322;0;0.017210817;;;;;;;;;;;;;;;;;;;;;;
16661;01/10/2018;CZ;22.902;-0.005523111;0.038168631;0.019206623;0;-0.005523111;;;;;;;;;;;;;;;;;;;;;;
16662;01/10/2018;DO;50.0794;0.001578932;0.045208742;0.005992392;0;0.001578932;;;;;;;;;;;;;;;;;;;;;;
16663;01/10/2018;DZ;118.9897;0.002343861;0.032712929;0.046738766;0;0.002343861;;;;;;;;;;;;;;;;;;;;;;
16664;01/10/2018;EG;17.8611;0.000466875;0.014552767;0.00841913;0;0.000466875;;;;;;;;;;;;;;;;;;;;;;
16665;01/10/2018;ET;27.7353;0.003783896;0.026343835;0.028748298;0;0.003783896;;;;;;;;;;;;;;;;;;;;;;
16666;01/10/2018;GH;4.7899;0.011324908;0.094459043;0.043393403;0;0.011324908;;;;;;;;;;;;;;;;;;;;;;
16667;01/10/2018;GT;7.720555;0.016257211;0.051939886;0.009617633;0;0.016257211;;;;;;;;;;;;;;;;;;;;;;
16668;01/10/2018;HR;6.538574;0.008491761;0.013456177;0.011988777;0;0.008491761;;;;;;;;;;;;;;;;;;;;;;
16669;01/10/2018;HU;286.4;-0.003574492;0.06993425;0.058470655;0;-0.003574492;;;;;;;;;;;;;;;;;;;;;;
16670;01/10/2018;ID;15227;0.014818843;0.121942234;0.013543605;0;0.014818843;;;;;;;;;;;;;;;;;;;;;;
16671;01/10/2018;IL;3.721;0.006381798;0.056802045;0.018981034;0;0.006381798;;;;;;;;;;;;;;;;;;;;;;
16672;01/10/2018;IN;73.9936;0.022867657;0.14232607;0.033952065;0;0.022867657;;;;;;;;;;;;;;;;;;;;;;
16673;01/10/2018;IQ;1182;0;-0.001689189;0.010908809;0;0;;;;;;;;;;;;;;;;;;;;;;
16674;01/10/2018;IR;42000;0;0.201579218;0.018054025;0;0;;;;;;;;;;;;;;;;;;;;;;
16675;01/10/2018;KE;101.8472222;0.003080116;-0.017814091;0.02596167;0;0.003080116;;;;;;;;;;;;;;;;;;;;;;
16676;01/10/2018;KR;1140.6;-0.003234792;0.018029275;0.023775464;0;-0.003234792;;;;;;;;;;;;;;;;;;;;;;
16677;01/10/2018;KZ;368.95;-0.000990562;0.102297511;0.22954464;0;;-0.000990562;-0.000990562;;;;;;;;;;;;;;;;;;;;
16678;01/10/2018;LK;174.3762;0.048090393;0.135333416;0.04702249;0;0.048090393;;;;;;;;;;;;;;;;;;;;;;
16679;01/10/2018;MA;9.5646;0.003471964;0.006323321;0.01588297;0;0.003471964;;;;;;;;;;;;;;;;;;;;;;
16680;01/10/2018;MM;1560;0.031746032;0.142020498;0.018349644;0;0.031746032;;;;;;;;;;;;;;;;;;;;;;
16681;01/10/2018;MX;19.8022;-0.008774828;0.034197855;0.011599555;0;-0.008774828;;;;;;;;;;;;;;;;;;;;;;
16682;01/10/2018;MY;4.1825;0.008034084;-0.011346177;0.013747162;0;0.008034084;;;;;;;;;;;;;;;;;;;;;;
16683;01/10/2018;NG;306.6;0.000653275;0.002616089;0.046772707;0;0.000653275;;;;;;;;;;;;;;;;;;;;;;
16684;01/10/2018;PH;53.606;0.01528989;0.034884843;0.014303875;0;0.01528989;;;;;;;;;;;;;;;;;;;;;;
16685;01/10/2018;PK;132.5482;-6.92E-05;0.25737741;0.09420045;0;-6.92175E-05;;;;;;;;;;;;;;;;;;;;;;
16686;01/10/2018;PL;3.8203;-0.001467072;0.045826604;0.04292905;0;-0.001467072;;;;;;;;;;;;;;;;;;;;;;
16687;01/10/2018;PY;5993.55;0.010456981;0.063303603;0.033313163;0;0.010456981;;;;;;;;;;;;;;;;;;;;;;
16688;01/10/2018;RU;65.7742;-0.036595522;0.136554027;0.035062317;0;-0.036595522;;;;;;;;;;;;;;;;;;;;;;
16689;01/10/2018;SD;47.5;0;6.107203562;0.041951224;1;0;;;;;;;;;;;;;;;;;;;;;;
16690;01/10/2018;SG;1.3865;-0.000950015;0.019110621;0.010398731;0;-0.000950015;;;;;;;;;;;;;;;;;;;;;;
16691;01/10/2018;TH;33.2714;-0.010243724;0.001266954;0.04038525;0;-0.010243724;;;;;;;;;;;;;;;;;;;;;;
16692;01/10/2018;TR;5.5253;-0.064948028;0.46427625;0.14776322;0;;-0.064948028;;;;;;;;;;;;;;;;;;;;;
16693;01/10/2018;TZ;2279.479307;0.001119747;0.018635695;0.004929307;0;0.001119747;;;;;;;;;;;;;;;;;;;;;;
16694;01/10/2018;UA;28.164437;0.000665678;0.049760617;0.011059145;0;0.000665678;;;;;;;;;;;;;;;;;;;;;;
16695;01/10/2018;UG;3759.17;0.016529299;0.029760062;0.007518989;0;0.016529299;;;;;;;;;;;;;;;;;;;;;;
16696;01/10/2018;UY;32.827;0.027057114;0.126256562;0.022945305;0;0.027057114;;;;;;;;;;;;;;;;;;;;;;
16698;01/10/2018;VN;22726;0.001587442;0.01134796;0.018170033;0;0.001587442;;;;;;;;;;;;;;;;;;;;;;
16699;01/10/2018;ZA;14.78565968;-0.036272112;0.048303272;0.052433424;0;-0.036272112;;;;;;;;;;;;;;;;;;;;;;
16700;01/11/2018;AF;75.81;0.003838347;0.101708586;0.019934474;0;0.003838347;;;;;;;;;;;;;;;;;;;;;;
16701;01/11/2018;AO;310.4575;0.045620836;0.871088182;0.10903837;0;;0.045620836;;;;;;;;;;;;;;;;;;;;;
16702;01/11/2018;AR;37.62;-0.128797084;1.174566474;0.2748061;1;;-0.128797084;-0.128797084;;;;;;;;;;;;;;;;;;;;
16703;01/11/2018;AZ;1.7;0;-5.88E-05;0.021138161;0;0;;;;;;;;;;;;;;;;;;;;;;
16704;01/11/2018;BD;83.9;0.00119403;0.019441069;0.012620652;0;0.00119403;;;;;;;;;;;;;;;;;;;;;;
16705;01/11/2018;BG;1.7218;0.022786458;0.043135829;0.012950507;0;0.022786458;;;;;;;;;;;;;;;;;;;;;;
16706;01/11/2018;BR;3.8627;-0.07149102;0.184513953;0.012815035;0;-0.07149102;;;;;;;;;;;;;;;;;;;;;;
16707;01/11/2018;CD;1633.0391;0.001111276;0.02948006;0.03220627;0;0.001111276;;;;;;;;;;;;;;;;;;;;;;
16708;01/11/2018;CL;669.43;0.04808768;0.042060366;0.07021898;0;0.04808768;;;;;;;;;;;;;;;;;;;;;;
16709;01/11/2018;CO;3240.02;0.071200637;0.077818695;0.030877858;0;0.071200637;;;;;;;;;;;;;;;;;;;;;;
16710;01/11/2018;CR;599.625;0.042080143;0.059520444;0.020596322;0;0.042080143;;;;;;;;;;;;;;;;;;;;;;
16711;01/11/2018;CZ;22.848;0.042563846;0.061759375;0.01011506;0;0.042563846;;;;;;;;;;;;;;;;;;;;;;
16712;01/11/2018;DO;50.1695;0.004418451;0.043152902;0.005196132;0;0.004418451;;;;;;;;;;;;;;;;;;;;;;
16713;01/11/2018;DZ;118.4693;0.007032914;0.029813212;0.045348227;0;0.007032914;;;;;;;;;;;;;;;;;;;;;;
16714;01/11/2018;EG;17.86278;0.000201596;0.011070232;0.010269833;0;0.000201596;;;;;;;;;;;;;;;;;;;;;;
16715;01/11/2018;ET;27.8813;0.005306482;0.026342042;0.016147729;0;0.005306482;;;;;;;;;;;;;;;;;;;;;;
16716;01/11/2018;GH;4.806;0.002574514;0.089252527;0.020321585;0;0.002574514;;;;;;;;;;;;;;;;;;;;;;
16717;01/11/2018;GT;7.7051;0.003060283;0.049904209;0.012100506;0;0.003060283;;;;;;;;;;;;;;;;;;;;;;
16718;01/11/2018;HR;6.533346;0.021209716;0.026368078;0.018349547;0;0.021209716;;;;;;;;;;;;;;;;;;;;;;
16719;01/11/2018;HU;284.54;0.027407089;0.076701858;0.021373624;0;0.027407089;;;;;;;;;;;;;;;;;;;;;;
16720;01/11/2018;ID;14339;0.019961149;0.061047802;0.011109564;0;0.019961149;;;;;;;;;;;;;;;;;;;;;;
16721;01/11/2018;IL;3.701;0.025916736;0.05773078;0.008512442;0;0.025916736;;;;;;;;;;;;;;;;;;;;;;
16722;01/11/2018;IN;69.6574;0.019934553;0.081079319;0.014099449;0;0.019934553;;;;;;;;;;;;;;;;;;;;;;
16723;01/11/2018;IQ;1182;0;-0.001689189;0.010908809;0;0;;;;;;;;;;;;;;;;;;;;;;
16724;01/11/2018;IR;42000;0;0.190982561;0.018054025;0;0;;;;;;;;;;;;;;;;;;;;;;
16725;01/11/2018;KE;102.5444444;0.008832269;-0.00686553;0.028478365;0;0.008832269;;;;;;;;;;;;;;;;;;;;;;
16726;01/11/2018;KR;1121.8;0.028215992;0.030876677;0.028023668;0;0.028215992;;;;;;;;;;;;;;;;;;;;;;
16727;01/11/2018;KZ;371.56;0.016195224;0.121792162;0.09450163;0;0.016195224;;;;;;;;;;;;;;;;;;;;;;
16728;01/11/2018;LK;179.6722;0.030358967;0.168484156;0.08080575;0;0.030358967;;;;;;;;;;;;;;;;;;;;;;
16729;01/11/2018;MA;9.4942;0.012019892;0.010655624;0.015791437;0;0.012019892;;;;;;;;;;;;;;;;;;;;;;
16730;01/11/2018;MM;1573;0;0.153225806;0.021090915;0;0;;;;;;;;;;;;;;;;;;;;;;
16731;01/11/2018;MX;20.4108;0.047813066;0.098252335;0.019457689;0;0.047813066;;;;;;;;;;;;;;;;;;;;;;
16732;01/11/2018;MY;4.188;0.010143702;0.024712503;0.01011506;0;0.010143702;;;;;;;;;;;;;;;;;;;;;;
16733;01/11/2018;NG;306.8;0.00081606;0.002614379;0.033319112;0;0.00081606;;;;;;;;;;;;;;;;;;;;;;
16734;01/11/2018;PH;52.608;-0.011889182;0.044534895;0.014054882;0;-0.011889182;;;;;;;;;;;;;;;;;;;;;;
16735;01/11/2018;PK;140.2686;0.06689451;0.329758078;0.0831303;0;0.06689451;;;;;;;;;;;;;;;;;;;;;;
16736;01/11/2018;PL;3.7731;0.03942428;0.061559238;0.01843837;0;0.03942428;;;;;;;;;;;;;;;;;;;;;;
16737;01/11/2018;PY;5933.1;0.016650298;0.046524857;0.03610678;0;0.016650298;;;;;;;;;;;;;;;;;;;;;;
16738;01/11/2018;RU;66.6342;0.002799182;0.142344307;0.020373588;0;0.002799182;;;;;;;;;;;;;;;;;;;;;;
16739;01/11/2018;SD;47.5;1.638890685;6.107203562;0.059504192;0;1.638890685;;;;;;;;;;;;;;;;;;;;;;
16740;01/11/2018;SG;1.3705;0.014190622;0.016993173;0.013295845;0;0.014190622;;;;;;;;;;;;;;;;;;;;;;
16741;01/11/2018;TH;32.9178;0.026685922;0.009253127;0.014733887;0;0.026685922;;;;;;;;;;;;;;;;;;;;;;
16742;01/11/2018;TR;5.16955;-0.078440857;0.307389798;0.0852344;0;-0.078440857;;;;;;;;;;;;;;;;;;;;;;
16743;01/11/2018;TZ;2278.772822;0.000886932;0.020648192;0.004929307;0;0.000886932;;;;;;;;;;;;;;;;;;;;;;
16744;01/11/2018;UA;28.390932;-0.004729089;0.050973775;0.01105435;0;-0.004729089;;;;;;;;;;;;;;;;;;;;;;
16745;01/11/2018;UG;3725.39;-0.016475064;0.024999106;0.005873137;0;-0.016475064;;;;;;;;;;;;;;;;;;;;;;
16746;01/11/2018;UY;32.181;-0.011651713;0.110877145;0.015243709;0;-0.011651713;;;;;;;;;;;;;;;;;;;;;;
16748;01/11/2018;VN;22750;0.000528309;0.014130968;0.012105447;0;0.000528309;;;;;;;;;;;;;;;;;;;;;;
16749;01/11/2018;ZA;13.76244641;0.042436322;0.010163567;0.03985745;0;0.042436322;;;;;;;;;;;;;;;;;;;;;;
16750;01/12/2018;AF;74.9556;-0.000784241;0.078601822;0.016282005;0;-0.000784241;;;;;;;;;;;;;;;;;;;;;;
16751;01/12/2018;AO;308.607;0.008298823;0.859935452;0.04634209;0;0.008298823;;;;;;;;;;;;;;;;;;;;;;
16752;01/12/2018;AR;37.6;0.049372385;1.021505376;0.16151148;1;;0.049372385;;;;;;;;;;;;;;;;;;;;;
16753;01/12/2018;AZ;1.7;0;-5.88E-05;0.114044376;0;;0;;;;;;;;;;;;;;;;;;;;;
16754;01/12/2018;BD;83.9;0.000596303;0.014510278;0.008562313;0;0.000596303;;;;;;;;;;;;;;;;;;;;;;
16755;01/12/2018;BG;1.7082;-0.003645622;0.047461369;0.015837876;0;-0.003645622;;;;;;;;;;;;;;;;;;;;;;
16756;01/12/2018;BR;3.8742;0.039170321;0.171373284;0.024693968;0;0.039170321;;;;;;;;;;;;;;;;;;;;;;
16757;01/12/2018;CD;1635.6153;0.000354496;0.027272201;0.03681248;0;0.000354496;;;;;;;;;;;;;;;;;;;;;;
16758;01/12/2018;CL;695.69;-0.034443467;0.130798739;0.05561767;0;-0.034443467;;;;;;;;;;;;;;;;;;;;;;
16759;01/12/2018;CO;3275.01;0.011734802;0.102092118;0.030877858;0;0.011734802;;;;;;;;;;;;;;;;;;;;;;
16760;01/12/2018;CR;608.07;-0.012101092;0.067744824;0.015307059;0;-0.012101092;;;;;;;;;;;;;;;;;;;;;;
16761;01/12/2018;CZ;22.466;-0.002357873;0.055187638;0.007745277;0;-0.002357873;;;;;;;;;;;;;;;;;;;;;;
16762;01/12/2018;DO;50.2762;0.001799143;0.0409302;0.005689637;0;0.001799143;;;;;;;;;;;;;;;;;;;;;;
16763;01/12/2018;DZ;118.2906;-0.004373488;0.029216228;0.0616998;0;-0.004373488;;;;;;;;;;;;;;;;;;;;;;
16764;01/12/2018;EG;17.8693;9.41E-05;0.010659377;0.029540643;0;9.40592E-05;;;;;;;;;;;;;;;;;;;;;;
16765;01/12/2018;ET;28.0398;0.00526405;0.030681747;0.016147729;0;0.00526405;;;;;;;;;;;;;;;;;;;;;;
16766;01/12/2018;GH;4.82;0.003361239;0.091559662;0.020321585;0;0.003361239;;;;;;;;;;;;;;;;;;;;;;
16767;01/12/2018;GT;7.731815;-0.002001799;0.05284146;0.011449805;0;-0.002001799;;;;;;;;;;;;;;;;;;;;;;
16768;01/12/2018;HR;6.469192;-0.000799563;0.031812997;0.014367284;0;-0.000799563;;;;;;;;;;;;;;;;;;;;;;
16769;01/12/2018;HU;280.94;-0.006494413;0.085464802;0.02302962;0;-0.006494413;;;;;;;;;;;;;;;;;;;;;;
