,year,ISO2 Code,BCAXF_BP6_USD,FASMB_XDC,NGDP_R_K_IX
2830,1994-Q3,TH,-1930.73860800356,,55.002277798984
2831,1994-Q4,TH,-2217.39767607676,,59.3978790017199
2832,1995-Q1,TH,-2452.43476155182,,61.2868480746212
2833,1995-Q2,TH,-3993.88662552312,,60.8391573681259
2834,1995-Q3,TH,-3029.00755330191,,59.657389493457
2835,1995-Q4,TH,-4106.4157097566,,63.6753712122285
2836,1996-Q1,TH,-3419.62873185374,,63.623507854018
2837,1996-Q2,TH,-4888.0238293191,,64.7138005805452
2838,1996-Q3,TH,-3627.84211071936,,64.0667918699465
2839,1996-Q4,TH,-2755.97978534251,,66.9289131805689
2840,1997-Q1,TH,-2097.64648719549,,63.8722195326075
2841,1997-Q2,TH,-3134.16515020832,,63.3948926214204
2842,1997-Q3,TH,-696.051839338922,,62.123296054426
2843,1997-Q4,TH,2906.75965985156,,62.8016358507037
2844,1998-Q1,TH,4183.27163502305,,60.2511305158842
2845,1998-Q2,TH,2799.29943826869,,55.4496295292819
2846,1998-Q3,TH,3406.00711794502,,55.9793040503903
2847,1998-Q4,TH,3853.89072612692,,61.2603110808777
2848,1999-Q1,TH,3953.98997339565,,61.0017690925619
2849,1999-Q2,TH,2220.10975552048,,58.4488909243602
2850,1999-Q3,TH,3002.85795085288,,60.3382958238011
2851,1999-Q4,TH,3250.91413720773,,63.8021483100765
2852,2000-Q1,TH,3296.70801367984,,65.2170349582521
2853,2000-Q2,TH,1675.75950377315,,61.9452851255913
2854,2000-Q3,TH,2155.85861274489,,61.8038352009106
2855,2000-Q4,TH,2184.82475453876,,65.4785793071738
2856,2001-Q1,TH,1094.57906551493,,66.7338565915193
2857,2001-Q2,TH,739.60520058425,,64.246885081137
2858,2001-Q3,TH,1367.10568944009,,64.0513926655478
2859,2001-Q4,TH,1899.60823843252,543652.9,68.1762971620307
2860,2002-Q1,TH,1280.97802696784,554240.1,69.7821726848864
2861,2002-Q2,TH,148.013428718692,531494.2,68.338327784414
2862,2002-Q3,TH,1119.3670930216,561585.4,68.4872351854387
2863,2002-Q4,TH,2105.84623418256,617784.6,72.7850659677946
2864,2003-Q1,TH,1647.61193475534,629619.9,70.3440499447529
2865,2003-Q2,TH,461.12410431445,596138.6,74.0636841845934
2866,2003-Q3,TH,1020.10055901524,607831.35809237,76.5944320496184
2867,2003-Q4,TH,1642.9739425923,691074.80284629,75.6271392575961
2868,2004-Q1,TH,1118.00385876613,686537.2913304,75.0158683232433
2869,2004-Q2,TH,-421.077417496419,663289.55859303,78.3681976405562
2870,2004-Q3,TH,263.422817678285,687097.05000299,82.5654493426101
2871,2004-Q4,TH,1799.01986847099,776717.03763596,78.1884918307342
2872,2005-Q1,TH,-2360.95,730556.67830777,77.4573201728246
2873,2005-Q2,TH,-5430.79,734275.64928689,82.4133943054662
2874,2005-Q3,TH,189.169999999909,733154.61155133,86.5062897638752
2875,2005-Q4,TH,-39.1999999998999,816012.38489993,83.2797690409891
2876,2006-Q1,TH,752.880000000102,804780.24843868,81.5777211283985
2877,2006-Q2,TH,-2273.22999999999,747547.37046823,86.8124821205189
2878,2006-Q3,TH,1240.2899999998,756588.17948204,90.568435238658
2879,2006-Q4,TH,2594.79000000011,833997.03132815,87.5596825100509
2880,2007-Q1,TH,4427.75000000009,801951.71503217,85.8173932803054
2881,2007-Q2,TH,938.1299999998,765024.02048033,91.9757191349763
2882,2007-Q3,TH,3575.00999999991,822882.54695533,96.1018342607359
2883,2007-Q4,TH,6642.81000000001,899242.1771343,91.6826015745202
2884,2008-Q1,TH,3455.36999999991,898960.54508625,90.1009870623681
2885,2008-Q2,TH,89.4200000001183,870191.78544817,94.0562097594395
2886,2008-Q3,TH,-1018.14,866134.73453076,92.4696558798388
2887,2008-Q4,TH,-1595.78,1002171.31783453,88.1148770963105
2888,2009-Q1,TH,10053.395642784,936237.51721333,87.561183690354
2889,2009-Q2,TH,3182.24646018009,942289.80094908,93.4314766275307
2890,2009-Q3,TH,4075.57916841419,944233.07082183,97.9606828772348
2891,2009-Q4,TH,4877.88414032781,1063962.46084116,98.2012107019144
2892,2010-Q1,TH,4529.80741345469,1056772.56134357,94.6773594286895
2893,2010-Q2,TH,684.999206052509,1030798.11726949,99.7865539522385
2894,2010-Q3,TH,1350.00533508563,1075889.02688274,102.121954677188
2895,2010-Q4,TH,4921.29300003405,1200464.11401297,103.414131941884
2896,2011-Q1,TH,4057.55742759103,1224122.2236375,98.1831965382782
2897,2011-Q2,TH,-416.13707512469,1178699.87824065,102.384612805044
2898,2011-Q3,TH,-1306.94616111744,1182635.62890549,94.8037975503401
2899,2011-Q4,TH,7092.37213377634,1318758.46715532,105.100635374563
2900,2012-Q1,TH,-33.007336154704,1264578.13141972,103.914267108643
2901,2012-Q2,TH,-3536.92229868928,1281338.56623927,106.872415533487
2902,2012-Q3,TH,375.051962565349,1304390.91042293,112.467798774528
2903,2012-Q4,TH,-1704.37820016448,1446714.38782109,110.843521686668
2904,2013-Q1,TH,-4080.01124229061,1378505.38414809,106.039357315657
2905,2013-Q2,TH,-6908.71388593902,1332295.00368558,109.235418605943
2906,2013-Q3,TH,-347.870594888696,1348040.1651075,112.611040430539
2907,2013-Q4,TH,2503.13858087308,1528078.48620334,110.118645300997
2908,2014-Q1,TH,5724.13740666585,1543124.58857694,107.137979171608
2909,2014-Q2,TH,-793.775949706815,1454117.29362844,110.881002769072
2910,2014-Q3,TH,-594.732184154703,1385458.25189122,115.505267629577
2911,2014-Q4,TH,7307.27774096388,1611461.06370725,113.402162450227
2912,2015-Q1,TH,8911.68966138689,1543823.221057,113.578623773587
2913,2015-Q2,TH,3534.40504500168,1492618.50632007,110.595826936671
2914,2015-Q3,TH,5178.29576243091,1545278.51909061,114.497636670058
2915,2015-Q4,TH,10128.5156579645,1651271.81050646,119.346739599817
2916,2016-Q1,TH,15537.8893931816,1667429.32713474,117.807012860636
2917,2016-Q2,TH,7923.95910562957,1579033.22905491,114.735355834815
2918,2016-Q3,TH,10501.9717092303,1576450.82904159,118.412860175829
2919,2016-Q4,TH,9474.18076568192,1753532.21009192,122.935674302953
2920,2017-Q1,TH,13731.6512185558,1685951.90495994,121.786738694266
2921,2017-Q2,TH,6473.20341589467,1639410.38073843,119.361460851821
2922,2017-Q3,TH,13281.3481402286,1708827.25725063,123.992844212472
2923,2017-Q4,TH,10583.9899805849,1869273.0564903,128.13343846438
2924,2018-Q1,TH,14597.5276225546,1850383.38383265,128.148643968094
2925,2018-Q2,TH,6254.68774015568,1734817.06652533,124.920234663536
2926,2018-Q3,TH,4522.04447693533,1733804.90439641,127.907292915506
2927,2018-Q4,TH,7011.30746594347,1927988.94090648,131.701937745326
2928,2019-Q1,TH,12490.2919887873,1848472.21404761,131.759176297525
2929,2019-Q2,TH,4931.2465022701,1830406.98624988,127.395099881153
2930,2019-Q3,TH,,1822206.37220226,
2931,1990-Q1,TR,-904,,27.7699151554078
2932,1990-Q2,TR,-591,,32.6826214284512
2933,1990-Q3,TR,-521,,47.9386996212384
2934,1990-Q4,TR,-609,,37.1937883736555
2935,1991-Q1,TR,-215,,27.6475642770673
2936,1991-Q2,TR,208,,32.5262231782207
2937,1991-Q3,TR,605,,49.8308548564718
2938,1991-Q4,TR,-348,,36.9293171752319
2939,1992-Q1,TR,-160,,29.9179748309764
2940,1992-Q2,TR,-592,,34.3680761672423
2941,1992-Q3,TR,-47,,52.4970935661611
2942,1992-Q4,TR,-175,,38.9438232888058
2943,1993-Q1,TR,-932,,31.3883819757004
2944,1993-Q2,TR,-2344,,38.2591416231194
2945,1993-Q3,TR,-1580,,56.3888180034297
2946,1993-Q4,TR,-1577,,42.2141282739643
2947,1994-Q1,TR,-1133,,33.0176036357569
2948,1994-Q2,TR,1408,,34.1706014102798
2949,1994-Q3,TR,2014,,51.9885795924479
2950,1994-Q4,TR,342,,39.8947334366263
2951,1995-Q1,TR,428,,32.5233675921912
2952,1995-Q2,TR,-443,,38.7961949660694
2953,1995-Q3,TR,26,,56.6549185550124
2954,1995-Q4,TR,-2349,,42.5362071819787
2955,1996-Q1,TR,-429,,35.3433164073291
2956,1996-Q2,TR,-1430,,41.9301671532627
2957,1996-Q3,TR,470,,59.6529141543273
2958,1996-Q4,TR,-1048,,45.5291204757005
2959,1997-Q1,TR,-1248,,37.786543472588
2960,1997-Q2,TR,-1032,,45.4822503241195
2961,1997-Q3,TR,948,,63.849968479097
2962,1997-Q4,TR,-1306,,49.0734805351168
2963,1998-Q1,TR,-1034,,58.3344046385926
2964,1998-Q2,TR,-259,,63.4830381755136
2965,1998-Q3,TR,1514,,71.9873013594421
2966,1998-Q4,TR,1779,,68.222358394598
2967,1999-Q1,TR,1365,,54.7921486412188
2968,1999-Q2,TR,-1290,,62.0937667760788
2969,1999-Q3,TR,254,,68.86024393616
2970,1999-Q4,TR,-1254,,67.4000457707927
2971,2000-Q1,TR,-2301,,56.9671403115588
2972,2000-Q2,TR,-3271,,66.350876795203
2973,2000-Q3,TR,-1334,,74.4983530069422
2974,2000-Q4,TR,-3014,,72.1388977228887
2975,2001-Q1,TR,-571,,58.306707513436
2976,2001-Q2,TR,1422,,61.5896255186878
2977,2001-Q3,TR,2092,,69.0579998378393
2978,2001-Q4,TR,817,7885.55,64.9053631726042
2979,2002-Q1,TR,-461,8498.38,57.6535990512206
2980,2002-Q2,TR,-618,9102.83,66.4309954686696
2981,2002-Q3,TR,1244,10718.76,73.9471584818879
2982,2002-Q4,TR,-791,21702.43037417,72.1518287552353
2983,2003-Q1,TR,-3082,24030.372009,61.4660904880608
2984,2003-Q2,TR,-2438,22522.369761,68.7213166117135
2985,2003-Q3,TR,1296,23910.617976,78.2053736701397
2986,2003-Q4,TR,-3330,25651.158648,76.9433852822584
2987,2004-Q1,TR,-5449,26664.7364,68.0753055862533
2988,2004-Q2,TR,-4174,30475.6166,76.6716398754837
2989,2004-Q3,TR,-52,33083.30583775,84.6593089997879
2990,2004-Q4,TR,-4523,33848.92980095,83.4486521202757
2991,2005-Q1,TR,-5979,35215.46730397,74.5796761118091
2992,2005-Q2,TR,-6345,37220.62244056,82.7283058322968
2993,2005-Q3,TR,-1712,42177.54348353,91.5283244530137
2994,2005-Q4,TR,-6944,47628.06654779,92.2063680400712
2995,2006-Q1,TR,-8712,47239.98571944,79.542796585597
2996,2006-Q2,TR,-10467,55090.69377086,90.6389876571773
2997,2006-Q3,TR,-4358,54364.408371,97.122324913784
2998,2006-Q4,TR,-7631,61114.41215201,97.9856878364952
2999,2007-Q1,TR,-9178,54674.4697998,86.1246012752953
3000,2007-Q2,TR,-9680,60267.43500909,93.5481566503495
3001,2007-Q3,TR,-6290,59006.22291757,100.602098818212
3002,2007-Q4,TR,-11801,66626.36263,103.390689246559
3003,2008-Q1,TR,-11922,66380.92,92.3349739335392
3004,2008-Q2,TR,-14836,74687.408216,95.6701061064482
3005,2008-Q3,TR,-6994,74687.534338,101.655079243536
3006,2008-Q4,TR,-5673,85138.28,97.2483252649349
3007,2009-Q1,TR,-1559,86320.051494,79.0607683049619
3008,2009-Q2,TR,-4655,83084.9202,89.2701185286227
3009,2009-Q3,TR,-983,88873.20310537,100.157382449679
3010,2009-Q4,TR,-4161,85928.74793769,100.21823723182
3011,2010-Q1,TR,-9003,78691.31825478,84.6160361854667
3012,2010-Q2,TR,-9864,92251.93748968,96.5183804262254
3013,2010-Q3,TR,-9336,90715.06787208,108.893408272126
3014,2010-Q4,TR,-16413,105261.78783804,109.972175116182
3015,2011-Q1,TR,-21183,123736.9967,94.4971194426168
3016,2011-Q2,TR,-22681,166493.2887,107.582602774025
3017,2011-Q3,TR,-14827,170658.744,121.481230807009
3018,2011-Q4,TR,-15711,146442.991309,120.893029167749
3019,2012-Q1,TR,-16209,152163.8282,100.893265681324
3020,2012-Q2,TR,-13815,153432.03937,112.994955496089
3021,2012-Q3,TR,-7961,175225.3911,125.90076341901
3022,2012-Q4,TR,-9978,190104.4687,125.954077589729
3023,2013-Q1,TR,-16258,210327.72893,109.460055607774
3024,2013-Q2,TR,-20155,222013.79597,124.075984901798
3025,2013-Q3,TR,-11633,252251.47083,137.134471848006
3026,2013-Q4,TR,-15596,263510.2704,134.62023421377
3027,2014-Q1,TR,-10987,276774.64543,118.960656623749
3028,2014-Q2,TR,-12233,281866.14903,127.671141046601
3029,2014-Q3,TR,-6088,301539.69782,142.162177372634
3030,2014-Q4,TR,-14302,296621.56097561,142.603581554813
3031,2015-Q1,TR,-10598,319165.07691929,123.245196608614
3032,2015-Q2,TR,-11391,332821.68733396,136.812429253088
3033,2015-Q3,TR,-2573,390333.04456,150.386344942018
3034,2015-Q4,TR,-7583,352506.80424666,153.293838653767
3035,2016-Q1,TR,-8038,369551.58736,129.171857037066
3036,2016-Q2,TR,-11319,392788.05876,143.556835871954
3037,2016-Q3,TR,-5527,403778.2156,149.165179177128
3038,2016-Q4,TR,-8255,408058.52515,159.792399569039
3039,2017-Q1,TR,-8379,414801.11759,135.97141067309
3040,2017-Q2,TR,-12874,429539.70263,151.221231401605
3041,2017-Q3,TR,-10018,430716.26019,166.537506558862
3042,2017-Q4,TR,-16076,457790.29216,171.413130109839
3043,2018-Q1,TR,-16247,477213.454,146.086247349218
3044,2018-Q2,TR,-14741,509726.36861456,159.754298355845
3045,2018-Q3,TR,1748,544285.71302615,170.370363735119
3046,2018-Q4,TR,2208,500845.46551229,166.60377058117
3047,2019-Q1,TR,-1657,518976.82775684,142.643573179183
3048,2019-Q2,TR,-1072,561648.74938532,157.324533281748
3049,2019-Q3,TR,6416,548801.07745726,
3050,1990-Q1,ZA,697.34247566302,,82.8218267731514
3051,1990-Q2,ZA,344.297617791975,,84.0123394020243
3052,1990-Q3,ZA,-25.0888079471051,,84.782814754659
3053,1990-Q4,ZA,535.019775331179,,85.4629332513587
3054,1991-Q1,ZA,-35.9837492745205,,81.9158161366142
3055,1991-Q2,ZA,414.004472248483,,83.1356336917363
3056,1991-Q3,ZA,-151.959402968389,,84.0831596404598
3057,1991-Q4,ZA,1173.05859933301,,84.5129652254478
3058,1992-Q1,ZA,1088.49970756372,,81.3126230713186
3059,1992-Q2,ZA,386.380016523986,,81.8132488947421
3060,1992-Q3,ZA,389.595397964484,,81.611777526779
3061,1992-Q4,ZA,115.691812302683,,81.5934619478732
3062,1993-Q1,ZA,829.498693803679,,79.7240518608943
3063,1993-Q2,ZA,989.988068812778,,81.529967941
3064,1993-Q3,ZA,242.718566488538,,83.5861969328175
3065,1993-Q4,ZA,740.943205208409,,85.6973726613521
3066,1994-Q1,ZA,408.359146634091,,82.7107122611232
3067,1994-Q2,ZA,265.764744274028,,83.8340677673418
3068,1994-Q3,ZA,-401.688069393069,,85.1381369854303
3069,1994-Q4,ZA,-242.815302257994,,87.9404205580081
3070,1995-Q1,ZA,-511.808520980878,,84.873171610594
3071,1995-Q2,ZA,-1141.29748081357,,86.8842221744439
3072,1995-Q3,ZA,-816.879247155314,,88.1333446558152
3073,1995-Q4,ZA,-23.2626240787317,,89.5644636428163
3074,1996-Q1,ZA,-457.081852295043,,89.0062439215096
3075,1996-Q2,ZA,-624.106791091472,,90.8731716461553
3076,1996-Q3,ZA,-434.018460877966,,91.8543822010584
3077,1996-Q4,ZA,-162.983137569124,,94.1237921128232
3078,1997-Q1,ZA,-652.421140839169,,90.5399061408976
3079,1997-Q2,ZA,-496.180957657585,,94.022530670841
3080,1997-Q3,ZA,-709.055439680404,,95.1421745894666
3081,1997-Q4,ZA,-369.699483072604,,95.2844533244035
3082,1998-Q1,ZA,131.508509671229,,91.7050536188949
3083,1998-Q2,ZA,-336.511822691837,,94.8524899579733
3084,1998-Q3,ZA,-1127.03620128093,,95.7715336782418
3085,1998-Q4,ZA,-867.086030299849,,95.6862946163201
3086,1999-Q1,ZA,674.072369934597,,92.9753079100888
3087,1999-Q2,ZA,-395.842511462464,,97.4314522525063
3088,1999-Q3,ZA,-319.292865518174,,98.1101602718677
3089,1999-Q4,ZA,-634.183554649156,,98.4818794892706
3090,2000-Q1,ZA,146.772279238625,,95.4267320593405
3091,2000-Q2,ZA,-10.3528373335951,,99.8245549383379
3092,2000-Q3,ZA,-732.289898799422,,102.915592499603
3093,2000-Q4,ZA,405.313822122502,,101.833120502718
3094,2001-Q1,ZA,425.517233447955,,98.4575254715787
3095,2001-Q2,ZA,215.650350271088,,103.0206993128
3096,2001-Q3,ZA,-463.497481719459,,103.703893598579
3097,2001-Q4,ZA,164.969029121997,49253.58,103.715429712222
3098,2002-Q1,ZA,587.464134841716,48881.7,100.499417586485
3099,2002-Q2,ZA,113.439052493778,47106.378,
3100,2002-Q3,ZA,18.491862462701,51043.316,
3101,2002-Q4,ZA,289.988917620983,55430.837,
3102,2003-Q1,ZA,504.045109879196,52590.335,
3103,2003-Q2,ZA,-1156.57851740099,52734.703,
3104,2003-Q3,ZA,-263.671085149406,56752.834,
3105,2003-Q4,ZA,-625.370386152958,61994.623,
3106,2004-Q1,ZA,-164.403723736983,60913.294,
3107,2004-Q2,ZA,-2170.85369364809,61039.442,
3108,2004-Q3,ZA,-2098.77994311103,65464.178,
3109,2004-Q4,ZA,-1979.710023614,71179.427,
3110,2005-Q1,ZA,-1399.55334353551,72044.962,
3111,2005-Q2,ZA,-1984.05961212865,72718.296,
3112,2005-Q3,ZA,-2515.09858669848,74554.027,
3113,2005-Q4,ZA,-2116.7063804015,79553.567,
3114,2006-Q1,ZA,-2925.97575928558,80356.126,
3115,2006-Q2,ZA,-2560.79355279649,79106.273,
3116,2006-Q3,ZA,-2507.81992605093,87908.311,
3117,2006-Q4,ZA,-4081.00539580629,95948.106,
3118,2007-Q1,ZA,-2407.25176815327,94076.4234958,
3119,2007-Q2,ZA,-3921.51332110123,97025.7740238,
3120,2007-Q3,ZA,-5320.2157598499,98560.7679266,
3121,2007-Q4,ZA,-4522.25816290572,110028.7979381,
3122,2008-Q1,ZA,-4652.02537564727,107880.6563562,
3123,2008-Q2,ZA,-4155.19163165567,108970.9927845,
3124,2008-Q3,ZA,-5481.52818984742,113301.3982496,
3125,2008-Q4,ZA,-2122.1059409643,119559.8379205,
3126,2009-Q1,ZA,-2627.41715662715,116543.3348954,
3127,2009-Q2,ZA,-1712.23268423243,118171.3293288,
3128,2009-Q3,ZA,-1862.09660144521,118110.9330116,
3129,2009-Q4,ZA,-1705.07250214488,124291.8498767,
3130,2010-Q1,ZA,-2748.49829580548,131268.3471197,
3131,2010-Q2,ZA,-1073.63424346125,125653.783,
3132,2010-Q3,ZA,-2354.26923003929,128623.19314,
3133,2010-Q4,ZA,684.16175869476,135853.4554253,
3134,2011-Q1,ZA,-2445.10976609316,135017.7993128,
3135,2011-Q2,ZA,-1693.93015339414,139079.9057419,
3136,2011-Q3,ZA,-3702.34659679441,141586.0346759,
3137,2011-Q4,ZA,-1477.44325030101,156550.8898382,
3138,2012-Q1,ZA,-4430.60720184799,153644.1973876,
3139,2012-Q2,ZA,-5004.27442893562,153850.6480934,
3140,2012-Q3,ZA,-6216.86684390592,158692.2806372,
3141,2012-Q4,ZA,-4663.19506831445,174103.0759886,
3142,2013-Q1,ZA,-5870.44816941309,170194.3779378,
3143,2013-Q2,ZA,-4835.92390711691,168129.6035266,
3144,2013-Q3,ZA,-6894.04169307593,169770.9897488,
3145,2013-Q4,ZA,-3679.60803994754,191139.4228779,
3146,2014-Q1,ZA,-4484.76339027922,175337.0220475,
3147,2014-Q2,ZA,-4692.75492610242,178693.1390828,
3148,2014-Q3,ZA,-5162.78279691621,190609.366724,
3149,2014-Q4,ZA,-3483.72468788138,205183.7179119,
3150,2015-Q1,ZA,-4050.35236761638,198674.68868,
3151,2015-Q2,ZA,-1951.50039837006,201387.7775587,
3152,2015-Q3,ZA,-4826.83099690059,211740.6510897,
3153,2015-Q4,ZA,-3739.16605470196,223629.7391798,
3154,2016-Q1,ZA,-3948.68842952849,217262.8927122,
3155,2016-Q2,ZA,-700.888516389978,214434.9324782,
3156,2016-Q3,ZA,-3304.95019753675,222125.6745956,
3157,2016-Q4,ZA,-398.856197753002,240003.5734551,
3158,2017-Q1,ZA,-2827.30998100289,226302.687477,
3159,2017-Q2,ZA,-1669.53604087501,230187.5426937,
3160,2017-Q3,ZA,-3302.41177272292,234701.4005644,
3161,2017-Q4,ZA,-1113.67114955244,256893.6977456,
3162,2018-Q1,ZA,-6085.39266048902,245659.416025,
3163,2018-Q2,ZA,-1946.96835350357,244429.8547492,
3164,2018-Q3,ZA,-4149.73583401879,252609.5191224,
3165,2018-Q4,ZA,-1201.93877268573,268745.343617,
3166,2019-Q1,ZA,-4072.1047900598,261864.2211741,
3167,2019-Q2,ZA,-2028.78705317925,261879.8456773,
3168,2019-Q3,ZA,,268319.5595855,
3169,1991-Q1,BG,-206.2,,
3170,1991-Q2,BG,23.1,,
3171,1991-Q3,BG,300.1,,
3172,1991-Q4,BG,-193.9,,
3173,1992-Q1,BG,-258.3,,
3174,1992-Q2,BG,0.6,,
3175,1992-Q3,BG,207.8,,
3176,1992-Q4,BG,-310,,
3177,1993-Q1,BG,-14.7,,
3178,1993-Q2,BG,-527.3,,
3179,1993-Q3,BG,79.6,,
3180,1993-Q4,BG,-636.4,,
3181,1994-Q1,BG,-321.9,,
3182,1994-Q2,BG,88.3,,
3183,1994-Q3,BG,119.7,,
3184,1994-Q4,BG,82.1,,
3185,1995-Q1,BG,-124.3,,52.5037756822458
3186,1995-Q2,BG,13.4,,63.5880834152108
3187,1995-Q3,BG,213.9,,74.175526410517
3188,1995-Q4,BG,-128.8,,90.0769473509573
3189,1996-Q1,BG,-123.3,,70.3405713866913
3190,1996-Q2,BG,33.9,,70.3182419500649
3191,1996-Q3,BG,88.9,,81.1883550704077
3192,1996-Q4,BG,16.2,,84.2117308315876
3193,1997-Q1,BG,154.9,,52.8742175051094
3194,1997-Q2,BG,84.7,,55.9058317263767
3195,1997-Q3,BG,140.9,,71.8165824553834
3196,1997-Q4,BG,46.4,,73.1656463436383
3197,1998-Q1,BG,-41.0279798606731,,58.5756598575214
3198,1998-Q2,BG,82.0131696850411,,57.0867935813034
3199,1998-Q3,BG,119.653254567629,,74.7457936876945
3200,1998-Q4,BG,-222.550905240511,,75.7591403273892
3201,1999-Q1,BG,-270.947124454675,,53.4558688362259
3202,1999-Q2,BG,-177.447525048773,,53.7602103910119
3203,1999-Q3,BG,34.6030262271676,,69.3102182115306
3204,1999-Q4,BG,-238.340286022237,,67.2612757402561
3205,2000-Q1,BG,-350.62534410786,,55.1347172118483
3206,2000-Q2,BG,-82.1938936526798,,58.6349339729553
3207,2000-Q3,BG,66.7754249358187,,70.670949685143
3208,2000-Q4,BG,-337.641893058272,,70.9653141437843
3209,2001-Q1,BG,-226.503193013271,,56.9926718496299
3210,2001-Q2,BG,-164.495577658943,,60.6186160711091
3211,2001-Q3,BG,-49.2303573909529,,73.5163747084357
3212,2001-Q4,BG,-364.419127322639,5015.373,73.9076641150399
3213,2002-Q1,BG,-160.483053704876,4760.581,60.1074089233891
3214,2002-Q2,BG,-87.2870714112688,4737.097,64.4297437564743
3215,2002-Q3,BG,372.847424906734,4889.448,77.8737604444382
3216,2002-Q4,BG,-444.116330880892,5502.469,78.3612365473871
3217,2003-Q1,BG,-319.730835848892,5010.7,63.4232446680211
3218,2003-Q2,BG,-455.43707827636,5265.696,67.7381595373784
3219,2003-Q3,BG,354.713774626842,5573.596,80.7674232564373
3220,2003-Q4,BG,-601.701007273948,6779.587,83.3204150445248
3221,2004-Q1,BG,-578.732981800128,6408.42,66.4591546577625
3222,2004-Q2,BG,-481.905662566571,6758.61,72.5654477780265
3223,2004-Q3,BG,531.724808778265,7105.8,86.9565984949698
3224,2004-Q4,BG,-1142.21048399606,8434.96,88.2687016554691
3225,2005-Q1,BG,-759.781681459442,8126.55,71.7669430585323
3226,2005-Q2,BG,-756.272576589769,8706.69,78.5199499460053
3227,2005-Q3,BG,-299.727254975781,8990.67,91.9299321644394
3228,2005-Q4,BG,-1531.2173264965,9333.36,94.418631865949
3229,2006-Q1,BG,-1453.1652493027,9190.7,75.4783051320992
3230,2006-Q2,BG,-1091.50807119772,10156.04,84.1759737749487
3231,2006-Q3,BG,-692.636688321826,10272.86,98.4134879105613
3232,2006-Q4,BG,-2625.92158641779,11114.49,101.709037784641
3233,2007-Q1,BG,-2588.77819092283,11219.12,81.0214513585468
3234,2007-Q2,BG,-2278.48306213309,10992.63,92.0305965173381
3235,2007-Q3,BG,-1865.32104238863,13603.87,104.261874432895
3236,2007-Q4,BG,-4704.42405831746,14999.99,108.886378863107
3237,2008-Q1,BG,-2875.81654604315,14371.57,87.1461900699674
3238,2008-Q2,BG,-3666.23780690277,14864.52,98.3402458605249
3239,2008-Q3,BG,-1610.81555828939,15652.71,111.376062900108
3240,2008-Q4,BG,-3722.4649742266,14956.57,112.594071077181
3241,2009-Q1,BG,-1665.43589458192,12901.55,84.8229657239269
3242,2009-Q2,BG,-1616.32634092157,13295.68,95.9595769791479
3243,2009-Q3,BG,354.088335828262,13529.2,108.053952016721
3244,2009-Q4,BG,-1328.65460318324,14217.05,105.936673123916
3245,2010-Q1,BG,-584.62,14043.52,81.8261884196006
3246,2010-Q2,BG,-429.97,14316.74,98.6480379391786
3247,2010-Q3,BG,1617.11,15161.63,108.829768873078
3248,2010-Q4,BG,-1567.13,14666.06,110.696004768143
3249,2011-Q1,BG,-85.29,14547.2,83.3877350326673
3250,2011-Q2,BG,71.37,14498.79,102.300869498579
3251,2011-Q3,BG,1340.74,15201.55,111.416559746122
3252,2011-Q4,BG,-1054.32,15905.03,110.554907765023
3253,2012-Q1,BG,-542.02,15800.64,84.5616888468704
3254,2012-Q2,BG,-397.8,16477.25,101.199242944364
3255,2012-Q3,BG,1138.83,17102.44,111.494076166035
3256,2012-Q4,BG,-727.64,18683.57,110.531214167798
3257,2013-Q1,BG,-554.02,18365.37,83.9126693807667
3258,2013-Q2,BG,646.64,18043.15,100.263054298072
3259,2013-Q3,BG,1276.93,19381.01,112.579573527287
3260,2013-Q4,BG,-690.9,18923.25,113.044843235546
3261,2014-Q1,BG,-342.59,17644.81,84.6257562481732
3262,2014-Q2,BG,115.82,18758.7,102.312125160933
3263,2014-Q3,BG,1430.88,18766.12,114.005672367008
3264,2014-Q4,BG,-456.89,20074.14,116.386881562975
3265,2015-Q1,BG,-40.92,22322.79,87.7661448908407
3266,2015-Q2,BG,-78.7,22293.62,105.371530810871
3267,2015-Q3,BG,1141.98,24869.71,118.229648546089
3268,2015-Q4,BG,-960.97,28148.89,120.449587211021
3269,2016-Q1,BG,12.78,24933.7,91.4150070103812
3270,2016-Q2,BG,685.25,25137.1,110.071909318628
3271,2016-Q3,BG,1576.63,26929.85,121.722477441364
3272,2016-Q4,BG,-518.12,29434.63,125.606873925013
3273,2017-Q1,BG,28.27,29086.31,94.9099329682242
3274,2017-Q2,BG,458.98,28705.83,114.298383783982
3275,2017-Q3,BG,2414.39,30668.27,126.897027473994
3276,2017-Q4,BG,-779.69,30322.78,129.81671098071
3277,2018-Q1,BG,7.21,28710.33,98.2394317174428
3278,2018-Q2,BG,451.63,29925.11,118.000121838265
3279,2018-Q3,BG,2799.98,31121,130.337055329618
3280,2018-Q4,BG,233.37,33652.18,133.700791835044
3281,2019-Q1,BG,655.22,32750.03,102.912821243939
3282,2019-Q2,BG,1624.96,30986.11,122.365596244172
3283,1991-Q1,CR,,,42.1042938583019
3284,1991-Q2,CR,,,40.2337955216971
3285,1991-Q3,CR,,,40.6111286412401
3286,1991-Q4,CR,,,44.2951284412134
3287,1992-Q1,CR,,,45.7872539752616
3288,1992-Q2,CR,,,43.3317785777755
3289,1992-Q3,CR,,,46.0189657481945
3290,1992-Q4,CR,,,47.4870764696802
3291,1993-Q1,CR,,,49.6895460186683
