,year,ISO2 Code,ENDE_XDC_USD_RATE,FASMB_XDC,FDSB_XDC,FDSF_XDC,FIMM_PA,PCPI_IX,RAXG_USD,TMG_CIF_XDC,TXG_FOB_XDC,ISO Code
9904,2012-02,KZ,147.74,3469472.26908651,9911587.39754596,5970970.78173835,,111.595621028795,30071.9874546845,440465.634,1048376.112,KAZ
9905,2012-03,KZ,147.77,3282665.0935293,10293055.8632914,5817468.0274692,,111.930407891882,27156.3783474184,542167.615,846703.689,KAZ
9906,2012-04,KZ,147.89,3490230.02944087,10393216.1168405,5700018.5298662,,112.713920747125,29816.8725566973,545256.426,1075911.2,KAZ
9907,2012-05,KZ,148.06,3304522.94488114,10334946.2440675,5061966.28352051,,113.502918192355,29238.5671261671,544338.723,1215256.497,KAZ
9908,2012-06,KZ,149.42,3454684.17590829,10405601.9849107,4827127.85865637,,113.843426946932,27204.2527125115,577517.256,1153263.078,KAZ
9909,2012-07,KZ,150.01,2951900.98306752,10582891.2685233,4787843.40971879,,114.184957227772,23605.1458906658,616898.852,1045319.966,KAZ
9910,2012-08,KZ,149.57,2809970.08865977,10328234.5969376,4774491.94670873,,114.527512099456,24014.2354814305,633630.888,1089668.072,KAZ
9911,2012-09,KZ,149.86,2953136.14651593,10514792.837964,4833598.74640097,,115.214677172052,24136.9528742397,640266.75,1038445.272,KAZ
9912,2012-10,KZ,150.77,2832516.50041403,10686225.3969324,4908184.85070471,,116.021179912257,22901.0839064017,626930.793,1132316.388,KAZ
9913,2012-11,KZ,150.52,2686108.10217154,10465453.3576552,4809884.07925145,,116.833328171643,23338.6299084598,664485.592,1024092.924,KAZ
9914,2012-12,KZ,150.74,2890061.18031225,10522812.3815467,5795336.86142219,,117.534328140673,22131.5461733606,660855.228,1053346.134,KAZ
9915,2013-01,KZ,150.81,2746246.32108329,10495910.743855,5847678.24305266,,118.592137093939,20664.2420135568,453998.76,958039.88,KAZ
9916,2013-02,KZ,150.37,2628804.4941371,10536193.4698544,5876591.0986843,,119.54087419069,20425.3960007449,475039.662,995322.63,KAZ
9917,2013-03,KZ,150.84,3044985.07886841,11078229.1099,6597937.72780672,,119.779955939072,21778.0892986826,553209.246,1157048.699,KAZ
9918,2013-04,KZ,151.23,2852895.6562025,11051546.9813863,6157052.68181324,,120.139295806889,20480.3689825417,643768.92,1199286.624,KAZ
9919,2013-05,KZ,151.36,3038715.06932495,11318411.3784282,6539912.00911882,,120.379574398503,22485.3207002065,636978.4,1063523.2,KAZ
9920,2013-06,KZ,151.65,3094681.54249192,11578871.7534486,6307218.73759174,,120.740713121698,21053.8070254145,651012.713,1065870.341,KAZ
9921,2013-07,KZ,153.47,3109196.92753396,11681690.6162674,6341333.58078037,,120.982194547941,19818.8411229981,668681.85,1097218.038,KAZ
9922,2013-08,KZ,152.81,2906041.77057221,11350571.7284501,6313555.54253645,,121.224158937037,19749.616751147,623342.68,1154866.188,KAZ
9923,2013-09,KZ,153.81,2781819.65093283,11558264.7200302,6213502.26825025,,121.466607254911,18273.9649799405,650580.42,815252.123999999,KAZ
9924,2013-10,KZ,154.23,2776294.21734793,11680146.227696,6223658.86401883,,121.831007076676,17714.9333356532,675199.953,1310809.077,KAZ
9925,2013-11,KZ,153.68,2609637.00051261,11339404.3032482,6436728.75262801,,122.44016211206,18437.8598467737,691756.372,1112590.684,KAZ
9926,2013-12,KZ,154.06,2825960.60127512,11598118.0007011,6696952.2810849,,123.297243246844,19126.5707092453,706627.692,955248.252,KAZ
9927,2014-01,KZ,155.5,2861003.4390774,11882162.432693,6789590.10429754,,124.037026706325,18696.2344854129,413402.288,1236425.84,KAZ
9928,2014-02,KZ,184.08,3240022.8601831,12432485.8106532,8026586.52252797,,126.145656160333,19726.8063133011,482114.16,1375316.888,KAZ
9929,2014-03,KZ,182.06,3408021.92580466,12796182.1249434,8026547.83465484,,127.407112721936,20331.9263453505,540439.764,1284373.95,KAZ
9930,2014-04,KZ,182.06,3633315.97506966,12782102.6589746,8168973.57034002,,128.171555398267,22116.3371158434,673074.695999999,1211366.976,KAZ
9931,2014-05,KZ,183.5,3595580.89899508,12921548.0142331,8292570.99036591,,128.940584730657,21342.4120956374,621249.552,1168600.762,KAZ
9932,2014-06,KZ,183.52,3715258.46184472,13411460.7560527,8243290.71518497,,129.327406484849,19896.1084615273,690438.024,1195310.736,KAZ
9933,2014-07,KZ,183.28,3859730.00316074,13424662.0147259,7992383.65363056,,129.456733891334,20452.7132296419,682712.751999999,1177152.336,KAZ
9934,2014-08,KZ,182,3654726.81930992,13352628.1160946,8038200.32516244,,129.974560826899,20223.7888665426,662152.176,1111737.627,KAZ
9935,2014-09,KZ,181.9,3753134.43076753,13466829.304616,7958630.98910873,,130.624433631034,20800.1287650842,682968.664,1285820.34,KAZ
9936,2014-10,KZ,180.87,3723626.02107887,13550620.4355597,7686298.91807349,,131.146931365558,21259.878350683,667700.718,1204797.477,KAZ
9937,2014-11,KZ,180.87,3414322.3850779,12973923.8515786,7542224.13108884,,131.933812953751,21468.5990422552,616875.222,988997.16,KAZ
9938,2014-12,KZ,182.35,3413841.11449318,12801495.279469,7582014.64589625,,132.59348201852,21813.960379133,693896.046,951666.264,KAZ
9939,2015-01,KZ,184.45,3109019.66582352,12389729.9009328,7530657.34078065,,133.389042910631,21197.2201811479,495934.89,882384.579999999,KAZ
9940,2015-02,KZ,185.05,3144815.48070817,12271762.0525611,7532760.35430547,,133.922599082274,21479.5875315905,410781.288,695853.959999999,KAZ
9941,2015-03,KZ,185.65,3287005.2023647,12308527.211145,7622149.10734248,,134.056521681356,21596.6621916164,434885.508,645434.73,KAZ
9942,2015-04,KZ,185.8,3418576.4122415,12249999.7768459,7953301.73069345,,134.190578203037,20964.2701174414,526674.561,743588.628,KAZ
9943,2015-05,KZ,185.95,3644795.25475553,12514448.8968559,7565020.71909281,,134.593149937646,20949.2415263257,511303.02,774618.779999999,KAZ
9944,2015-06,KZ,186.2,4191185.48553528,13061565.0666787,5649161.98435117,,134.458556787709,21122.6750580977,531906.964,810687.903999999,KAZ
9945,2015-07,KZ,187.45,3871600.11048611,12910216.3685606,5903361.59305536,,134.593015344496,21749.2564943573,508394.88,735618.399999999,KAZ
9946,2015-08,KZ,237.66,4307270.71687795,14356578.8130128,7122329.75287275,,134.99679439053,21475.3931759915,547697.076,745208.476,KAZ
9947,2015-09,KZ,270.89,4644277.77786228,15460005.6356673,7936332.04274289,,136.346762334435,20636.969642347,610675.318000001,966588.480000001,KAZ
9948,2015-10,KZ,279.18,4678045.12169723,15709824.6855531,8630864.43361941,,143.436793975826,20491.2185448669,678103.94,909722.864,KAZ
9949,2015-11,KZ,307.4,4816224.70975442,16616281.7765056,9062554.68176684,,148.743955352931,20957.3506142994,693860.785000001,858900.205000001,KAZ
9950,2015-12,KZ,340.01,4750746.1505033,17125874.6215386,9286308.95858548,,150.528882817167,20294.7571507029,748924.231999999,1256235.008,KAZ
9951,2016-01,KZ,364.79,4722030.09045337,17618433.0695615,9684376.34295156,,152.48575829379,18874.7009075464,583315.935,1008703.059,KAZ
9952,2016-02,KZ,348.78,4566188.62737719,17347936.7914329,9732217.44341481,,154.163101635021,18687.4479247947,598990.37,1031766.12,KAZ
9953,2016-03,KZ,343.62,4993158.6012341,17715668.0678986,9888976.63269172,,154.933917143197,19338.8848426602,677876.472000001,915147.032000001,KAZ
9954,2016-04,KZ,327.66,4653021.42034339,17673456.1386019,10244828.145087,,155.863520646056,19912.4924454322,704087.58,923853.363,KAZ
9955,2016-05,KZ,335.84,4495113.39399357,17929948.4288633,9384730.46978296,,156.642838249286,19470.7505667211,690847.299,910083.096,KAZ
9956,2016-06,KZ,338.66,4894148.7968949,18351081.5572854,10355275.9693214,,157.269409602283,20290.9785885448,671525.660000001,1007608.184,KAZ
9957,2016-07,KZ,352.25,4452803.05560065,19443341.5670859,11385687.6569542,,158.055756650295,20032.8837924579,650756.256,1078047.328,KAZ
9958,2016-08,KZ,340.1,4524026.57503433,18864139.4139638,11142941.0640578,,158.371868163595,20221.5116948531,803249.696000001,1043314.016,KAZ
9959,2016-09,KZ,335.46,4646905.91942971,19156874.933074,11073442.5666373,,158.688611899922,20634.2985889059,765179.614000001,1112028.08,KAZ
9960,2016-10,KZ,335.12,4347750.1529547,19295184.4584436,11588336.7228402,,159.640743571322,20007.1018675172,831983.858999999,938525.867999999,KAZ
9961,2016-11,KZ,341.44,4671067.78881303,19690860.5901462,11874173.6281127,,161.556432494178,19841.3183879577,814940.579999999,1249907.825,KAZ
9962,2016-12,KZ,333.29,5162573.09496644,19798591.5958296,10856765.7449055,,163.010440386625,20095.9573283236,862491.812000001,1335854.444,KAZ
9963,2017-01,KZ,324.24,4678805.62427359,19037212.4194945,11023361.0926577,,164.314523909718,19362.7609099904,656716.848,1078390.524,KAZ
9964,2017-02,KZ,312.76,4686893.51359688,18649438.2945188,10112303.4841062,,165.957669148816,19070.6410751287,605140.2,1160780.572,KAZ
9965,2017-03,KZ,313.73,5198806.53744601,19250778.4099675,9892887.283596,,166.78745749456,19053.990556571,689854.381999999,1250941.846,KAZ
9966,2017-04,KZ,314.4,5253533.43965649,19425746.5106761,10005322.9856841,,167.621394782032,18775.0493951014,710470.896,1239499.128,KAZ
9967,2017-05,KZ,312.26,5536229.35868258,19429278.3214353,9976326.62418224,,168.459501755943,18998.0484250184,837886.826000001,1301411.361,KAZ
9968,2017-06,KZ,322.27,5173896.31789187,19638682.6921497,10560938.8954249,,169.133339762966,18858.2291651066,829261.205999999,1315775.124,KAZ
9969,2017-07,KZ,328.07,5459616.1282135,19452258.5243309,11543193.0978042,,169.302473102729,21507.5108815336,783183.825,1235787.628,KAZ
9970,2017-08,KZ,337.04,5342897.49787666,19414560.8926799,12040673.512058,,169.471775575832,20649.4780402001,817424.914090911,1146756.99486364,KAZ
9971,2017-09,KZ,341.19,6067983.00450364,20452183.3738338,12233684.2511219,,169.98019090256,20238.5642917856,843334.842000001,1403726.282,KAZ
9972,2017-10,KZ,334.71,5690787.19916139,19768108.5507228,12060564.9184375,,172.01995319339,19527.4193176876,896513.319176601,1353477.3523318,KAZ
9973,2017-11,KZ,331.22,5782434.77845353,19375573.2387899,11450437.894134,,173.568132772131,18884.4556859829,924839.956483921,1522237.37502881,KAZ
9974,2017-12,KZ,332.33,5537057.39236117,19456330.3562019,11488701.0108459,,174.783109701536,18248.7874670745,933918.629532959,1741682.91084468,KAZ
9975,2018-01,KZ,322.9,5208413.82929574,19262849.7561472,11122510.2365769,,175.831808359745,18265.4295173557,763668.209043699,1335265.41473703,KAZ
9976,2018-02,KZ,320.3,4893465.86396229,19013571.6480318,11086330.7031052,,177.062631018263,17960.0114402108,705640.73994603,1509094.04933448,KAZ
9977,2018-03,KZ,318.31,4565507.7456352,18950272.2552035,10878815.6587346,,177.947944173354,17450.9205063324,,,KAZ
9978,2018-04,KZ,327.25,4799904.58569484,19269608.1622844,11311112.3370551,,178.659735950048,18022.7536092191,,,KAZ
9979,2018-05,KZ,329.35,4787604.70494087,19168273.8393395,11154492.548277,,179.017055421948,17364.6505765087,,,KAZ
9980,2018-06,KZ,341.08,5734184.19322567,19908201.7142907,11339455.8567125,,179.375089532792,17162.3005549608,,,KAZ
9981,2018-07,KZ,346.7,6367717.01528713,20251144.6864951,12075353.2189067,,,18046.3928082813,,,KAZ
9982,2018-08,KZ,363.43,6118672.4862974,19780028.9405214,12552825.5175575,,,17688.5737086016,,,KAZ
9983,2018-09,KZ,363.07,6183748.1710866,19715124.6449996,12423437.3412507,,,17222.1787797082,,,KAZ
9984,2018-10,KZ,368.95,5799324.75768993,19744281.8689114,12484108.4643,,,15686.8395040714,,,KAZ
9985,2018-11,KZ,371.56,5988371.16689013,19896584.2089729,12984663.6640471,,,16591.8125123971,,,KAZ
9986,2018-12,KZ,384.2,6650873.35273982,20813371.383577,13329218.5722537,,,16536.0580895061,,,KAZ
9987,2019-01,KZ,380.06,6983953.01583612,21412107.6643744,13028504.2069399,,,15561.746882919,,,KAZ
9988,2019-02,KZ,374.96,6519013.3549403,19720819.0296386,12360390.8610046,,,13953.9591460701,,,KAZ
9989,2019-03,KZ,380.04,6248428.90478216,19401091.3342659,11873762.8987621,,,12028.5180030626,,,KAZ
9990,2019-04,KZ,381.08,5694776.19098654,19353988.7240194,12112541.2827613,,,11941.1743341505,,,KAZ
9991,2019-05,KZ,382.56,6617443.23432716,19737432.1671868,12215118.5943978,,,12595.7675308501,,,KAZ
9992,2019-06,KZ,380.53,6346149.97219332,19537417.2607274,12609047.5322529,,,11168.5526848889,,,KAZ
9993,2019-07,KZ,384.2,7078495.25888893,19899607.8202606,12968461.6786447,,,10200.6612893195,,,KAZ
9994,2019-08,KZ,387.46,6602427.55852398,19782528.3518978,13256019.6461625,,,9593.30124491062,,,KAZ
9995,2019-09,KZ,387.99,6528274.85839694,20341711.3023369,13592261.4364515,,,10741.8655475091,,,KAZ
9996,1990-01,LB,547.5,,,,,,851.045603011745,,,LBN
9997,1990-02,LB,556.25,,,,,,828.533073043547,,,LBN
9998,1990-03,LB,571,,,,,,817.239441163462,,,LBN
9999,1990-04,LB,605,,,,,,788.166895033669,,,LBN
10000,1990-05,LB,629.5,,,,,,709.087100329314,,,LBN
10001,1990-06,LB,664,,,,,,673.18356280449,,,LBN
10002,1990-07,LB,668.5,,,,,,664.027222571218,,,LBN
10003,1990-08,LB,995,,,,,,622.07525258825,,,LBN
10004,1990-09,LB,930,,,,,,661.443266954463,,,LBN
10005,1990-10,LB,685,,,,,,855.613168889143,,,LBN
10006,1990-11,LB,700,,,,,,780.42473569319,,,LBN
10007,1990-12,LB,842,,,,,,659.919197336786,,,LBN
10008,1991-01,LB,1110,,,,,,577.130758414876,,,LBN
10009,1991-02,LB,1060,,,,,,550.690175578158,,,LBN
10010,1991-03,LB,938,,,,,,643.952200546602,,,LBN
10011,1991-04,LB,932,,,,,,666.708447078383,,,LBN
10012,1991-05,LB,915,,,,,,752.278680611424,,,LBN
10013,1991-06,LB,904.5,,,,,,897.981922864579,,,LBN
10014,1991-07,LB,893,,,,,,1208.99788426136,,,LBN
10015,1991-08,LB,893,,,,,,1118.11790226619,,,LBN
10016,1991-09,LB,891.5,,,,,,1092.44842681259,,,LBN
10017,1991-10,LB,883.5,,,,,,1264.30886319846,,,LBN
10018,1991-11,LB,879.5,,,,,,1323.61750200204,,,LBN
10019,1991-12,LB,879,,,,,,1275.46467979802,,,LBN
10020,1992-01,LB,879,,,,,,1065.16767274506,,,LBN
10021,1992-02,LB,1070,,,,,,808.050751215201,,,LBN
10022,1992-03,LB,1280,,,,,,756.999451303155,,,LBN
10023,1992-04,LB,1600,,,,,,711.144859326631,,,LBN
10024,1992-05,LB,1680,,,,,,675.919857017189,,,LBN
10025,1992-06,LB,1705,,,,,,675.48628797962,,,LBN
10026,1992-07,LB,2165,,,,,,661.746791057709,,,LBN
10027,1992-08,LB,2390,,,,,,652.464719664279,,,LBN
10028,1992-09,LB,2420,,,,,,610.483728054672,,,LBN
10029,1992-10,LB,1965,,,,,,1545.8083821896,,,LBN
10030,1992-11,LB,1874,,,,,,1587.53836819345,,,LBN
10031,1992-12,LB,1838,,,,,,1496.42639597399,,,LBN
10032,1993-01,LB,1825,,,,,,1345.02112208941,248563,48779,LBN
10033,1993-02,LB,1742,,,,,,1305.02901237116,264157,65603,LBN
10034,1993-03,LB,1742,,,,,,1224.84688657488,285339,71901,LBN
10035,1993-04,LB,1741,,,,,,1151.48043652471,359225,70135,LBN
10036,1993-05,LB,1733,,,,,,1171.06853977364,296452,71854,LBN
10037,1993-06,LB,1731,,,,,,1167.25010021728,297054,53278,LBN
10038,1993-07,LB,1729.5,,,,,,1121.27795677914,367814,60916,LBN
10039,1993-08,LB,1725.5,,,,,,1217.28874076451,330279,61941,LBN
10040,1993-09,LB,1723.5,,,,,,1361.20385138557,295382,64546,LBN
10041,1993-10,LB,1719,,,,,,1566.66212192049,333249,67664,LBN
10042,1993-11,LB,1715.5,,,,,,1739.50320700016,356039,77780,LBN
10043,1993-12,LB,1711,,,,,,2260.30707328081,423572,71458,LBN
10044,1994-01,LB,1706,,,,,,3079.21587498826,352320,60271,LBN
10045,1994-02,LB,1700.5,,,,,,3083.73520839018,308367,67466,LBN
10046,1994-03,LB,1694.5,,,,,,3325.42811463507,420349,55374,LBN
10047,1994-04,LB,1690.5,,,,,,3413.18760271256,407625,72681,LBN
10048,1994-05,LB,1684,,,,,,3470.86568634399,388762,77672,LBN
10049,1994-06,LB,1680,,,,,,3552.79041295884,337320,84469,LBN
10050,1994-07,LB,1676.5,,,,,,3542.43823390179,403747,110808,LBN
10051,1994-08,LB,1671,,,,,,3359.17459283388,433005,82016,LBN
10052,1994-09,LB,1666,,,,,,3538.06462876714,393752,95790,LBN
10053,1994-10,LB,1661,,,,,,3974.27866866585,434152,82388,LBN
10054,1994-11,LB,1656,,,,,,4094.47534612157,423708,67699,LBN
10055,1994-12,LB,1647,,,,,,3884.16919093785,443795,56684,LBN
10056,1995-01,LB,1643,,,,,,3849.97802901427,472193,83853,LBN
10057,1995-02,LB,1639,,,,,,3780.28793798857,431718,94271,LBN
10058,1995-03,LB,1634.5,,,,,,3742.7000460347,501851,88855,LBN
10059,1995-04,LB,1631.5,,,,,,3601.08020575258,451478,100203,LBN
10060,1995-05,LB,1624.5,,,,,,3109.96458993246,478414,94530,LBN
10061,1995-06,LB,1620.5,,,,,,3172.54509127818,480275,117127,LBN
10062,1995-07,LB,1616.5,,,,,,3294.26209951093,1034275,125067,LBN
10063,1995-08,LB,1613.5,,,,,,3247.87172173965,1063631,115615,LBN
10064,1995-09,LB,1610.5,,,,,,3160.89945019356,956512,122549,LBN
10065,1995-10,LB,1604.5,,,,,,3712.5354833985,1072166,135296,LBN
10066,1995-11,LB,1599,,,,,,4314.22158928784,889036,117498,LBN
10067,1995-12,LB,1596,,,,,,4533.33205545183,1031280,141287,LBN
10068,1996-01,LB,1591.5,,,,,,4650.24749257098,912204,124111,LBN
10069,1996-02,LB,1588,,,,,,4765.8811544438,824253,110260,LBN
10070,1996-03,LB,1583.5,,,,,,4802.94561162538,1108802,124499,LBN
10071,1996-04,LB,1580,,,,,,4729.09294939743,802402,106119,LBN
10072,1996-05,LB,1575,,,,,,4792.84789585112,951911,130980,LBN
10073,1996-06,LB,1571,,,,,,4824.48454239598,913372,117185,LBN
10074,1996-07,LB,1566.5,,,,,,4982.58874757819,1053585,166746,LBN
10075,1996-08,LB,1562,,,,,,5071.06754266923,1094337,138947,LBN
10076,1996-09,LB,1558.5,,,,,,5221.88352635352,982176,156164,LBN
10077,1996-10,LB,1556,,,,,,5458.80251991097,1082993,142632,LBN
10078,1996-11,LB,1554,,,,,,5813.98470945141,1030722,156463,LBN
10079,1996-12,LB,1552,,,,,,5931.87034418894,1146347,128746,LBN
10080,1997-01,LB,1549.75,,,,,,6308.97717654016,800019,91636,LBN
10081,1997-02,LB,1547.75,,,,,,6454.99047479894,886776,58894,LBN
10082,1997-03,LB,1545.75,,,,,,6639.35360445135,954112,78308,LBN
10083,1997-04,LB,1543.5,,,,,,6731.06006325121,994087,73715,LBN
10084,1997-05,LB,1541.75,,,,,,7125.84599907863,1003821,76024,LBN
10085,1997-06,LB,1539.75,,,,,,7388.52664157837,858812,78190,LBN
10086,1997-07,LB,1537.5,,,,,,7276.66264457375,1081030,83023,LBN
10087,1997-08,LB,1535.5,,,,,,7092.66772498316,948623,84981,LBN
10088,1997-09,LB,1533.25,,,,,,6844.1215672087,967754,81606,LBN
10089,1997-10,LB,1531,,,,,,6218.72726145706,1041071,91697,LBN
10090,1997-11,LB,1529,,,,,,5945.16788619381,971482,94514,LBN
10091,1997-12,LB,1527,,,,,,5976.35036699624,987425,97370,LBN
10092,1998-01,LB,1525.5,,,,,,6083.32134684076,838699,69808,LBN
10093,1998-02,LB,1523.5,,,,,,6027.86028905824,903572,78813,LBN
10094,1998-03,LB,1521.25,,,,,,5677.38037196403,939750,88397,LBN
10095,1998-04,LB,1520.25,,,,,,5639.53938565542,816981,64884,LBN
10096,1998-05,LB,1518.5,,,,,,5944.92382691535,952619,91756,LBN
10097,1998-06,LB,1516.25,,,,,,6174.69499179769,853660,80502,LBN
10098,1998-07,LB,1514,,,,,,6446.92569475743,880058,81710,LBN
10099,1998-08,LB,1512,,,,,,6385.83753600507,943763,77191,LBN
10100,1998-09,LB,1510.75,,,,,,6423.22704824176,839503,75646,LBN
10101,1998-10,LB,1508.5,,,,,,6722.08601945494,958128,105562,LBN
10102,1998-11,LB,1508.5,,,,,,6947.89820537133,877071,87187,LBN
10103,1998-12,LB,1508,,,,,,6556.25294030681,914788,101760,LBN
10104,1999-01,LB,1507.5,,,,,,6469.42753199609,745636,65913,LBN
10105,1999-02,LB,1507.5,,,,,,6431.13803670091,711606,69019,LBN
10106,1999-03,LB,1507.5,,,,,,6672.47145179052,868040,69008,LBN
10107,1999-04,LB,1507.5,,,,,,6569.04210229046,791888,64510,LBN
10108,1999-05,LB,1507.5,,,,,,6427.02638372794,744173,79979,LBN
10109,1999-06,LB,1507.5,,,,,,6457.51491956707,714686,87337,LBN
10110,1999-07,LB,1507.5,,,,,,6550.89941284484,843611,90436,LBN
10111,1999-08,LB,1507.5,,,,,,6670.41049364113,840985,83975,LBN
10112,1999-09,LB,1507.5,,,,,,6914.5343210925,755798,95939,LBN
10113,1999-10,LB,1507.5,,,,,,7691.59046336951,751078,113612,LBN
10114,1999-11,LB,1507.5,,,,,,7725.83091219872,796175,103733,LBN
10115,1999-12,LB,1507.5,,,,,,7775.63252538118,795880,97119,LBN
10116,2000-01,LB,1507.5,,,,,,7624.54104815427,679302,63557,LBN
10117,2000-02,LB,1507.5,,,,,,7661.0184191142,697911,93893,LBN
10118,2000-03,LB,1507.5,,,,,,7435.29240093742,778215,89588,LBN
10119,2000-04,LB,1507.5,,,,,,7330.39341582787,747096,92757,LBN
10120,2000-05,LB,1507.5,,,,,,6977.30899590399,790908,107203,LBN
10121,2000-06,LB,1507.5,,,,,,6872.23688590468,773440,75335,LBN
10122,2000-07,LB,1507.5,,,,,,6897.36643324131,812003,96839,LBN
10123,2000-08,LB,1507.5,,,,,,6792.27782912884,851087,94392,LBN
10124,2000-09,LB,1507.5,,,,,,6579.62435932878,813019,88017,LBN
10125,2000-10,LB,1507.5,,,,,,6052.0437946091,841259,95300,LBN
10126,2000-11,LB,1507.5,,,,,,5933.68485741976,727443,99214,LBN
10127,2000-12,LB,1507.5,,,,,,5943.66056332523,880036,81135,LBN
10128,2001-01,LB,1507.5,,,,,,5979.5709761064,863978,96139,LBN
10129,2001-02,LB,1507.5,,,,,,6085.93279437101,765454,89180,LBN
10130,2001-03,LB,1507.5,,,,,,5807.64269433879,923227,93443,LBN
10131,2001-04,LB,1507.5,,,,,,5879.13433752859,829635,93379,LBN
10132,2001-05,LB,1507.5,,,,,,5641.57908642239,911332,121675,LBN
10133,2001-06,LB,1507.5,,,,,,5491.55576330196,834047,110704,LBN
10134,2001-07,LB,1507.5,,,,,,5152.94917156211,942899,134266,LBN
10135,2001-08,LB,1507.5,,,,,,4531.61313359811,993166,127529,LBN
10136,2001-09,LB,1507.5,,,,,,4284.14282988953,829892,108761,LBN
10137,2001-10,LB,1507.5,,,,,,4510.32773041796,957935,130377,LBN
10138,2001-11,LB,1507.5,,,,,,4568.86703463102,1250348,98633,LBN
10139,2001-12,LB,1507.5,,,,,,5013.8099269086,893029,137156,LBN
10140,2002-01,LB,1507.5,,,,,,5126.94886446204,1059775,93968,LBN
10141,2002-02,LB,1507.5,,,,,,5145.95103750205,610515,115357,LBN
10142,2002-03,LB,1507.5,,,,,,5133.65394541766,720923,120053,LBN
10143,2002-04,LB,1507.5,,,,,,4798.65136544688,857274,128063,LBN
10144,2002-05,LB,1507.5,,,,,,4604.25403524532,778934,145867,LBN
10145,2002-06,LB,1507.5,,,,,,4654.98852460761,713048,141963,LBN
10146,2002-07,LB,1507.5,,,,,,4764.78085572629,830969,117274,LBN
10147,2002-08,LB,1507.5,,,,,,4824.04635916144,801448,146254,LBN
10148,2002-09,LB,1507.5,,,,,,4855.25956803473,794389,149164,LBN
10149,2002-10,LB,1507.5,,,,,,5069.71851371658,909711,135712,LBN
10150,2002-11,LB,1507.5,,,,,,5474.54525629499,830113,143934,LBN
10151,2002-12,LB,1507.5,,,,,,7243.82514193422,811621,138999,LBN
10152,2003-01,LB,1507.5,,,,,,8397.98767334106,940642,228857,LBN
10153,2003-02,LB,1507.5,,,,,,8637.07818077634,707263,167629,LBN
10154,2003-03,LB,1507.5,,,,,,10309.4131519383,843455,131645,LBN
10155,2003-04,LB,1507.5,,,,,,10301.4383808085,733858,136914,LBN
10156,2003-05,LB,1507.5,,,,,,11094.8907471647,851214,219769,LBN
10157,2003-06,LB,1507.5,,,,,,11565.7418825856,791521,162065,LBN
10158,2003-07,LB,1507.5,,,,,,12523.8923863266,933759,174471,LBN
10159,2003-08,LB,1507.5,,,,,,12786.6617016951,932411,150703,LBN
10160,2003-09,LB,1507.5,,,,,,12541.3689468165,909419,213526,LBN
10161,2003-10,LB,1507.5,,,,,,12746.7717140154,1051930,222397,LBN
10162,2003-11,LB,1507.5,,,,,,12670.9353890391,1024081,198426,LBN
10163,2003-12,LB,1507.5,,,,,,12519.4430251835,1090090,291690,LBN
10164,2004-01,LB,1507.5,,,,,,12579.0327813504,915842,278007,LBN
10165,2004-02,LB,1507.5,,,,,,12859.2009381747,934773,196940,LBN
10166,2004-03,LB,1507.5,,,,,,12456.1264920964,1071106,234729,LBN
10167,2004-04,LB,1507.5,,,,,,12311.0611822168,1183254,204159,LBN
10168,2004-05,LB,1507.5,,,,,,13011.1793795139,1171229,186175,LBN
10169,2004-06,LB,1507.5,,,,,,12515.2240072028,1122433,218792,LBN
10170,2004-07,LB,1507.5,,,,,,12729.2336992723,1258200,207970,LBN
10171,2004-08,LB,1507.5,,,,,,12703.8379360147,1389426,208964,LBN
10172,2004-09,LB,1507.5,,,,,,12264.4695893762,1228606,218835,LBN
10173,2004-10,LB,1507.5,,,,,,10969.627782808,1465343,233144,LBN
10174,2004-11,LB,1507.5,,,,,,11898.3314597231,1134254,181999,LBN
10175,2004-12,LB,1507.5,,,,,,11734.5710671426,1296138,264794,LBN
10176,2005-01,LB,1507.5,,,,,,11963.6450750864,1040895,189256,LBN
10177,2005-02,LB,1507.5,,,,,,10952.7536673928,972669,182079,LBN
10178,2005-03,LB,1507.5,,,,,,9802.576096581,1246159,239800,LBN
10179,2005-04,LB,1507.5,,,,,,9912.16535299867,1000623,248243,LBN
10180,2005-05,LB,1507.5,,,,,,10008.4207616903,1131704,211649,LBN
10181,2005-06,LB,1507.5,,,,,,10525.5804711989,1115940,247070,LBN
10182,2005-07,LB,1507.5,,,,,,10685.3687815812,1333366,196107,LBN
10183,2005-08,LB,1507.5,,,,,,10950.0867825877,1258327,241039,LBN
10184,2005-09,LB,1507.5,,,,,,10579.5858251208,1260157,263952,LBN
10185,2005-10,LB,1507.5,,,,,,11604.4320135847,1236375,265309,LBN
10186,2005-11,LB,1507.5,,,,,,11559.4726368416,1173697,222595,LBN
10187,2005-12,LB,1507.5,,,,,,11887.0845714448,1314595,327584,LBN
10188,2006-01,LB,1507.5,,,,,,11747.3459451764,968195,218057,LBN
10189,2006-02,LB,1507.5,,,,,,11896.8785030617,1157630,252442,LBN
10190,2006-03,LB,1507.5,,,,,,11899.4670651425,1417018,310055,LBN
10191,2006-04,LB,1507.5,,,,,,12707.5674098378,1280217,347726,LBN
10192,2006-05,LB,1507.5,,,,,,12711.1170329212,1478247,429697,LBN
10193,2006-06,LB,1507.5,,,,,,12964.164711774,1323400,406387,LBN
10194,2006-07,LB,1507.5,,,,,,12511.4403417009,906166,156457,LBN
